Accuracy,stdAccuracy,Mse,stdMse,Mae,stdMae,FitTime,stdFitTime,ScoreTime,stdScoreTime,fit_intercept,normalize
0.9982744545002732,0.0006213598901638765,457438073.6100195,201490695.68054828,1013.230541762519,432.02108649780644,2.0474026441574096,0.12560837168368919,0.015293383598327636,0.0013020435866198158,False,False
0.9982744545002732,0.0006213598901638765,457438073.6100195,201490695.68054828,1013.230541762519,432.02108649780644,2.115741157531738,0.3178747469839578,0.018228578567504882,0.003907685880325661,False,True
