Accuracy,stdAccuracy,Mse,stdMse,Mae,stdMae,FitTime,stdFitTime,ScoreTime,stdScoreTime,bootstrap,criterion,max_features,min_samples_split,n_estimators,oob_score,warm_start
0.9982966395631176,0.00039804610256521315,66.77854256753096,15.60499940496636,3.3347479928059474,0.17984579521551233,30.021668457984923,1.3467051309136744,0.25709450244903564,0.03804381882417649,True,mse,,2,25,False,True
0.9982966395631176,0.00039804610256521315,66.77854256753096,15.60499940496636,3.3347479928059474,0.17984579521551233,32.11677014827728,1.9590129663470408,0.2435227632522583,0.05836912815233646,True,mse,,2,25,False,False
0.9982966395631176,0.00039804610256521315,66.77854256753096,15.60499940496636,3.3347479928059474,0.17984579521551233,34.74466958045959,1.3251208671792258,0.31309237480163576,0.11914699965090793,True,mse,,2,25,True,False
0.9982856088571885,0.00033155548191139656,67.21099036278278,12.998301112853975,3.859105486642603,0.1456761830184623,4.133165240287781,0.44860376349104975,0.322723913192749,0.09767420005189514,True,mse,sqrt,2,25,False,False
0.9982856088571885,0.00033155548191139656,67.21099036278278,12.998301112853975,3.859105486642603,0.1456761830184623,4.5440973281860355,0.43439786742270287,0.32434380054473877,0.058612454586652804,True,mse,sqrt,2,25,False,True
0.9982856088571885,0.00033155548191139656,67.21099036278278,12.998301112853975,3.859105486642603,0.1456761830184623,4.906425285339355,0.4739455994362544,0.25858302116394044,0.032202464518110464,True,mse,sqrt,2,25,True,True
0.9982612336322529,0.0004072406864789435,68.16659668115496,15.96546387272019,3.4127405387457146,0.17094747106669916,29.882039880752565,0.8109995961744219,0.24658217430114746,0.046821317898405844,True,mse,,5,25,True,False
0.9982596709661494,0.00040984720857255714,68.22785944307556,16.06764996487869,3.372561626316239,0.1948046185480883,24.485555958747863,0.8259541120600495,0.23612844944000244,0.07137784233189519,True,mse,,2,20,False,True
0.9982498914574002,0.0003279162477772466,68.61125530408812,12.855628577858951,3.908204858107766,0.1364052529234977,3.236395835876465,0.47296818639031774,0.21811416149139404,0.050872439067023795,True,mse,sqrt,2,20,False,True
0.9982498914574002,0.0003279162477772466,68.61125530408812,12.855628577858951,3.908204858107766,0.1364052529234977,3.739564895629883,0.19695631596022514,0.23293654918670653,0.04395244683888546,True,mse,sqrt,2,20,True,False
0.9982498914574002,0.0003279162477772466,68.61125530408812,12.855628577858951,3.908204858107766,0.1364052529234977,4.78435001373291,0.6750671158097971,0.2874220609664917,0.09343343015787894,True,mse,sqrt,2,20,True,True
0.9982464842099725,0.0004079040963802429,68.74483303224135,15.991472194490111,3.3960606584321607,0.19572796886390684,22.657159829139708,0.9225232047455707,0.20623652935028075,0.05086708986429779,True,mse,,2,18,True,True
0.9982464842099725,0.0004079040963802429,68.74483303224135,15.991472194490111,3.3960606584321607,0.19572796886390684,23.80279314517975,1.00030983007651,0.1988987684249878,0.04106353788539843,True,mse,,2,18,False,True
0.9982387260905945,0.0004159632126905492,69.04898234433018,16.307421790319967,3.4536244512945595,0.17590000328669567,22.685626435279847,0.7155430816729208,0.2064507484436035,0.05134679210615148,True,mse,,5,20,False,True
0.9982387260905945,0.0004159632126905492,69.04898234433018,16.307421790319967,3.4536244512945595,0.17590000328669567,22.798082947731018,0.42352028862396973,0.18892526626586914,0.04123098323321042,True,mse,,5,20,False,False
0.9982387260905945,0.0004159632126905492,69.04898234433018,16.307421790319967,3.4536244512945595,0.17590000328669567,24.068567514419556,0.955750065707089,0.2065202236175537,0.06026121377389234,True,mse,,5,20,True,False
0.9982352959157337,0.0004107172218770304,69.18345891957975,16.101757966466728,3.468950886522894,0.17936959230799973,21.868859791755675,1.177356879486076,0.1690004825592041,0.06249071349707495,True,mse,,5,18,True,True
0.9982352959157337,0.0004107172218770304,69.18345891957975,16.101757966466728,3.468950886522894,0.17936959230799973,23.38561933040619,1.5692897339715322,0.19321837425231933,0.06588226847714161,True,mse,,5,18,False,True
0.9982340975719876,0.00033372887526285697,69.23043878780311,13.083506825805213,3.9315842852391394,0.12948380401826146,3.6655169248580934,0.267074414810107,0.285136342048645,0.055667750909679146,True,mse,sqrt,2,18,False,False
0.9982340975719876,0.00033372887526285697,69.23043878780311,13.083506825805213,3.9315842852391394,0.12948380401826146,3.992068958282471,0.16889096271220622,0.26687002182006836,0.03333436679539706,True,mse,sqrt,2,18,True,True
0.9982340975719876,0.00033372887526285697,69.23043878780311,13.083506825805213,3.9315842852391394,0.12948380401826146,4.052171611785889,0.54822990182694,0.24162068367004394,0.04155927532918201,True,mse,sqrt,2,18,True,False
0.9982296974612539,0.00041780021255835554,69.40294072900073,16.379439533138477,3.4244702785818633,0.20109748284345327,18.472426295280457,0.8052611193972165,0.17036831378936768,0.07488447853920271,True,mse,,2,15,False,False
0.9982296974612539,0.00041780021255835554,69.40294072900073,16.379439533138477,3.4244702785818633,0.20109748284345327,19.43285460472107,1.0449361579052303,0.15527586936950682,0.043595718039761054,True,mse,,2,15,True,True
0.9982184240433644,0.00041713118719270014,69.84490380394134,16.35321106270044,3.494202692935277,0.18603404236842683,17.73903751373291,0.47892103466809327,0.16987168788909912,0.03485002052684635,True,mse,,5,15,False,True
0.9982184240433644,0.00041713118719270014,69.84490380394134,16.35321106270044,3.494202692935277,0.18603404236842683,19.310503339767457,0.6214673281467079,0.18561336994171143,0.052815816684867824,True,mse,,5,15,True,False
0.9982184240433644,0.00041713118719270014,69.84490380394134,16.35321106270044,3.494202692935277,0.18603404236842683,19.635627150535583,1.7875652301344656,0.17097225189208984,0.06019371138269634,True,mse,,5,15,True,True
