Accuracy,stdAccuracy,FitTime,stdFitTime,ScoreTime,stdScoreTime,class_weight,criterion
0.9580823601720959,0.00424760972173839,4.180588173866272,0.3186963074360542,0.024947428703308107,0.017655868122430456,balanced,entropy
0.9552550706822373,0.003070681253053918,4.383041906356811,0.5363331008203235,0.00953364372253418,0.003701775673055489,,gini
