Accuracy,stdAccuracy,Mse,stdMse,Mae,stdMae,FitTime,stdFitTime,ScoreTime,stdScoreTime,learning_rate,loss,n_estimators
0.9986373648313306,0.0003768664739761665,53.420749152511874,14.774673245760514,1.7135580058114726,0.18069176992201139,593.3665636062622,3.5437901170629287,1.5866703510284423,0.07433564821195413,0.01,exponential,100
0.9986373523026069,0.0003738305821016405,53.42124032859883,14.655654140713546,1.6792669129002797,0.1833669181870558,3508.882634162903,22.415624657240325,4.235737705230713,0.6246635169302804,0.01,exponential,500
0.9986307293694348,0.0003699485231163363,53.68088580067925,14.503461900253354,1.7193013993800415,0.1940474358999259,585.3352880001069,4.205101601419829,1.6372069358825683,0.11945252310720096,0.01,square,100
0.9986216375492613,0.0003763287561834566,54.037321518763804,14.753592557416148,1.6918109134197112,0.18778612041782392,2351.4005135059356,47.19902733552958,2.4098677396774293,0.17243712167590403,0.01,linear,500
0.9986210682021793,0.0003916400001025351,54.05964220175942,15.353854564019862,1.7108051199121606,0.18066828968090412,593.3068011760712,3.5022072295914803,1.6247911691665649,0.16679123131741214,0.01,linear,100
0.9985960804307273,0.000397624907260519,55.0392627937687,15.588486864241696,1.7585258461986233,0.18409474410792026,292.5153529405594,2.4052811979726845,0.91652410030365,0.04983409041466528,0.01,linear,50
0.9985899890976925,0.0004031845664615021,55.27806741406259,15.8064477435561,1.7663863369943433,0.19699261224082726,293.69543232917783,2.951713466723732,0.8948048830032349,0.1026619543534983,0.01,exponential,50
0.9985870351375994,0.00035670824500811136,55.393874465556195,13.984390037299011,1.7649630313855305,0.15916026941423728,355.7552061796188,4.185106176391995,0.9368878364562988,0.08649567642902253,0.1,exponential,50
0.9985829498677299,0.00037261405660791324,55.55403338551541,14.60796147525553,1.7834445449956253,0.18047697730156045,344.84181768894194,4.570304940981761,0.9655909538269043,0.12901641487153886,0.1,square,50
0.9985745625424,0.00036453567437845085,55.882850087748004,14.291256578331714,1.789265600401764,0.17420099763562458,465.12782287597656,79.30179200935152,0.6011046886444091,0.0705060761236652,0.1,linear,100
0.9985742969670939,0.0003825374515859886,55.8932617020475,14.996998251976875,1.7884570460308935,0.19535590944283024,556.8388695001602,154.35297496767512,1.1894267320632934,0.1890442155391113,0.1,square,100
0.9985732764100853,0.00036676236663462275,55.93327161901552,14.378551821542628,1.7934047580266752,0.17202426542101557,684.6388393640518,314.5741663659871,1.3416091442108153,0.37160177120562926,0.1,linear,500
0.9985716818227375,0.00036761432161562773,55.99578582139927,14.411951864618885,1.7865172737757722,0.16387235140386075,814.5749547719955,12.501102913675656,1.4743554830551147,0.17440498142188193,0.1,exponential,100
0.9985643124153175,0.00036484973170930815,56.28469606989237,14.303568881932456,1.7891952755567144,0.1725874723805893,372.3014071702957,2.9798263477886633,0.9609451293945312,0.11312269167532608,0.1,linear,50
0.9982787864067809,0.00043313404008606826,67.4784577085617,16.98058690753447,2.521768862203761,0.20531304912957113,2462.768579888344,29.121570292943808,4.201703524589538,0.5225877909371807,0.1,exponential,500
0.9981815941619485,0.0004961817370917344,71.2887824749663,19.45230882094409,2.4942018507226575,0.20014329125432878,141.52197864055634,57.22961456096328,0.30948069095611574,0.06212658460273072,1.0,linear,100
0.9981815941619485,0.0004961817370917344,71.2887824749663,19.45230882094409,2.4942018507226575,0.20014329125432878,154.1386907815933,72.35516848479976,0.4853893041610718,0.2009826637874041,1.0,linear,500
0.9981815941619485,0.0004961817370917344,71.2887824749663,19.45230882094409,2.4942018507226575,0.20014329125432878,154.61690587997435,72.02618295802073,0.411910080909729,0.14597261120031602,1.0,linear,50
0.9980181927081668,0.0005177314474765974,77.6947730690278,20.29714366687122,2.8769790358190606,0.362856898059716,233.75350592136382,44.72606300846965,0.7252432346343994,0.16575866032520975,1.0,exponential,50
0.997085045355635,0.0008459765574470344,114.27788187768492,33.165664958153414,3.9749058409712577,0.4758329576117712,66.98974714279174,29.24352775427902,0.41390295028686525,0.14640178141551655,2.0,linear,50
0.997085045355635,0.0008459765574470344,114.27788187768492,33.165664958153414,3.9749058409712577,0.4758329576117712,69.09462625980377,28.54414794228363,0.32384777069091797,0.11175902366736287,2.0,linear,500
0.997085045355635,0.0008459765574470344,114.27788187768492,33.165664958153414,3.9749058409712577,0.4758329576117712,69.59324181079865,29.66979569657183,0.3778952121734619,0.09470673227385258,2.0,linear,100
0.9962446867900224,0.0010187784369858675,147.22329908396432,39.94018984359379,5.375265730754521,1.1984794005771648,280.7726744890213,60.26043246472225,1.0561174154281616,0.21844602417442796,1.0,exponential,100
0.9957952462367174,0.0009571931788392923,164.84316653572895,37.525801383216645,5.8008237844397685,0.7295200666125081,148.8886825799942,4.518225196202786,0.7305850267410279,0.08238046275015519,2.0,exponential,50
0.9943312342397309,0.000808378197484361,222.23829286558637,31.69165885417619,7.702960584470228,0.7649585290493862,310.0610986471176,6.590237077614685,1.094323182106018,0.06197661363207144,1.0,square,100
0.9806255075816087,0.003728704365323314,759.5576007706139,146.18012593813566,16.067863446968865,1.7914218431658266,199.25199031829834,4.533433563844276,1.0535160303115845,0.0894285390323018,2.0,exponential,100
0.9301003641309887,0.023530831262504652,2740.3453246087215,922.5027088152314,38.39156111066335,12.211983551031926,633.7583105802536,180.66515512150968,3.5573296546936035,1.07807588062114,1.0,exponential,500
0.876878378140137,0.1329601666588479,4826.860063394069,5212.570373693474,35.95608651734153,25.783026791664632,87.8920337677002,28.521009736686523,0.7434870004653931,0.11387352091694297,2.0,square,50
0.8372581209914779,0.17309035270692327,6380.132624650102,6785.8341875222195,43.44805421969758,31.523225482943936,149.74816145896912,58.244344395944395,1.088830590248108,0.1438275513715655,2.0,square,100
0.7428525183145847,0.210105439470806,10081.209871995025,8236.973649013478,60.45595015063146,37.30950445182795,610.8805205345154,325.8243369457863,3.9277023792266847,0.3557552087926265,2.0,square,500
