Accuracy,stdAccuracy,Mse,stdMse,Mae,stdMae,FitTime,stdFitTime,ScoreTime,stdScoreTime,bootstrap,bootstrap_features,n_estimators,oob_score
0.9984974218089967,0.0003951207805477507,58.90707540009031,15.490315080594211,3.022774392699219,0.18551037600984427,254.98600101470947,8.953725412689852,4.886154150962829,0.9939370465323244,True,True,100,False
0.9984974218089967,0.0003951207805477507,58.90707540009031,15.490315080594211,3.022774392699219,0.18551037600984427,292.357723402977,9.047564394805628,5.142075538635254,0.6428547902446881,True,True,100,True
0.9984971502701133,0.0003953873506577808,58.917720810476716,15.500765695186749,3.0294133856272123,0.18312429350771128,248.3511533021927,9.201519858762067,4.129945969581604,0.4471375945407703,True,True,88,True
0.9984964743326408,0.0003962165423214819,58.944220263147336,15.533273325170954,3.026067545851333,0.18399717398850762,264.7993595600128,11.023255569147102,4.245680332183838,0.683776305912045,True,True,92,True
0.9984964250647475,0.00039452994716382243,58.94615176163755,15.467152048611709,3.025409556112666,0.18302115511499845,216.17205502986909,6.512701707466653,4.578249502182007,0.7793925638965953,True,True,96,False
0.9984964250647475,0.00039452994716382243,58.94615176163755,15.467152048611709,3.025409556112666,0.18302115511499845,261.1362400531769,8.862212574230169,4.442812442779541,0.8725136343003891,True,True,96,True
0.9984901225494224,0.0004009739653235489,59.19323557244376,15.719783336543676,3.0426103874402006,0.1847973962926891,182.6925764322281,7.820991210417024,3.5115986347198485,0.6167862311605786,True,True,72,False
0.9984897593522236,0.00039717721042838026,59.20747435542886,15.57093535763324,3.040047351630515,0.1835803768320675,229.15207171440125,8.036388141468361,3.5922313690185548,0.4783776618123428,True,True,76,True
0.998487353710038,0.0003999233328690314,59.30178515166828,15.678594341797677,3.050817722534072,0.18292882508964844,156.76289372444154,2.944526460399754,1.9715254306793213,0.14379967708563596,True,True,68,False
0.9984866618329808,0.0003988755209580645,59.328909499819346,15.637515923639628,3.054397219522653,0.18333475943322164,182.43739545345306,9.52610607407828,3.367705821990967,0.6196750102610105,True,True,64,True
0.9984826402817639,0.00039561252784493794,59.48657039372524,15.50959354163135,3.062226780352094,0.18356057911209508,150.44153242111207,8.275180626482548,3.175808906555176,0.5001198367523616,True,True,60,False
0.9984790131247083,0.00039985084914181984,59.628769458934784,15.675752689755814,3.0698720917869564,0.18616653073283468,144.37585532665253,5.331972099980817,2.8762962102890013,0.47725899370884023,True,True,56,False
0.9984790131247083,0.00039985084914181984,59.628769458934784,15.675752689755814,3.0698720917869564,0.18616653073283468,159.0740267753601,7.646006113300304,3.020934557914734,0.3176507575591566,True,True,56,True
0.998476790649673,0.0003969847930433725,59.71589937022368,15.563391826472477,3.075376884480972,0.1837908046956449,128.46384379863738,5.612831867700959,2.9028956651687623,0.4454365806641839,True,True,52,False
0.9984711836787591,0.0003900701710704968,59.935715057930246,15.29231098664848,3.099532622051471,0.17847476230242806,117.07938964366913,5.839927566319765,2.1371922492980957,0.25214218479920086,True,True,40,True
0.9984630347617736,0.00039199044563942477,60.255185199426926,15.367593430847332,3.110815317040785,0.17934050040279492,88.79120094776154,3.645155136756728,1.8906306505203248,0.22121315125667246,True,True,36,False
0.9984630347617736,0.00039199044563942477,60.255185199426926,15.367593430847332,3.110815317040785,0.17934050040279492,97.1495992898941,4.061678881772571,1.3772475481033326,0.13804892360234985,True,True,36,True
0.9984385617862098,0.0003904196393309579,61.21462373343247,15.306011540330696,3.1515819170729573,0.17610150395952756,73.11367921829223,1.559555368700042,1.5692374467849732,0.27222579586908924,True,True,28,True
0.9984272007858828,0.00038587520987765707,61.660020390255184,15.127851728043833,3.1758135446046922,0.174540654065138,68.20816380977631,3.978752455416421,1.307414174079895,0.13275625633700172,True,True,24,True
0.998391377297826,0.00041341556532850383,63.06444441602555,16.207543823138266,3.0675765639679238,0.19592228975433898,251.20021538734437,8.413786385368155,4.542748928070068,0.49630870899697627,True,False,100,False
0.998391377297826,0.00041341556532850383,63.06444441602555,16.207543823138266,3.0675765639679238,0.19592228975433898,285.9612653970718,10.564399725950695,4.586093235015869,0.8169350352500984,True,False,100,True
0.9983908669744292,0.0004194322453126293,63.08445113447932,16.44342174523621,3.077763495234505,0.19893817705050798,241.5603319644928,10.211793748816708,4.173631238937378,0.4217270966557183,True,False,84,True
0.9983896463637022,0.000416352411021724,63.13230395741734,16.322679921695254,3.070176564074347,0.19721869722407334,265.3718500852585,12.468938830189018,4.898998665809631,0.69568085057539,True,False,96,True
0.9983888548586304,0.00041841953704880734,63.16333412225315,16.403719530461817,3.071541215529109,0.19714390280131275,132.32686750888826,8.263315608510265,1.965823268890381,0.24949452463610006,True,False,92,False
0.998388483851937,0.00042004703968345346,63.17787906865686,16.46752414374888,3.0759630159265927,0.1987706164615981,251.16604969501495,9.347723325621303,4.355435872077942,1.0241914718982261,True,False,88,True
0.9983877872506917,0.0004274699426228748,63.205188623882776,16.758531630587427,3.076482656522263,0.20055786266321896,229.62205085754394,9.1706556911383,4.114210438728333,0.6339597160467775,True,False,80,True
0.9983841312652301,0.00043115555278343265,63.348517877916876,16.903022291321324,3.082610703911612,0.20059624440066876,203.4859798192978,6.206542120620244,3.6215853691101074,0.6529981188954583,True,False,72,True
0.9983827965022842,0.00043291156285585845,63.40084592445199,16.97186491020111,3.08041943368185,0.20121472312546995,210.08313221931456,10.508365565904164,4.223915863037109,0.8451414666407303,True,False,76,True
0.9983798156888225,0.00042505764076321463,63.5177057353998,16.663959748481886,3.087563108265878,0.19509415479854655,167.81830263137817,4.941394956271711,3.615942287445068,0.37860274722828485,True,False,68,False
0.9983768142681639,0.00039758326117989896,63.635373430902135,15.586854171298429,3.2646824844089375,0.18788149570859355,40.42632973194122,1.86774786757755,1.0516848802566527,0.14550999455568958,True,True,16,False
0.9983768142681639,0.00039758326117989896,63.635373430902135,15.586854171298429,3.2646824844089375,0.18788149570859355,48.988549852371214,1.8718989633511764,0.9416431188583374,0.09094821493018733,True,True,16,True
0.9983761889395761,0.00042589118206631934,63.659888812860984,16.69663790172727,3.0894362338226276,0.1948958743626602,163.42280087471008,4.958332836223216,3.6166834354400637,0.5595925752978085,True,False,64,False
0.9983747257130703,0.0004305365833928074,63.717253144796,16.87875621533115,3.092854023382263,0.20008602809091153,170.22993927001954,6.001238508079325,3.516669774055481,0.7042056309745226,True,False,60,True
0.9983720996864639,0.0004290783515980334,63.82020389187309,16.821587696049427,3.0996653902177944,0.2009903155523066,142.38393845558167,6.492422264591247,2.753098750114441,0.4117142717464812,True,False,56,False
0.9983720996864639,0.0004290783515980334,63.82020389187309,16.821587696049427,3.0996653902177944,0.2009903155523066,148.60879356861113,5.622057547016447,3.073135566711426,0.535289208039844,True,False,56,True
0.9983611178043255,0.0004327507521522781,64.25073759922839,16.965560487377655,3.10938258410879,0.20417599396981428,113.1710411787033,3.613020507903989,1.4813146829605102,0.29474277983373537,True,False,52,True
0.9983585481257867,0.00043262747938710753,64.35147927666017,16.96072770189286,3.1206949797957204,0.20490982131382346,90.14974954128266,4.36519333402962,2.236606311798096,0.24484824762954485,True,False,44,False
0.9983576827728688,0.0004147347054132204,64.38540457244957,16.259259391017807,3.1518935755266666,0.19994624620283805,78.35598001480102,4.269890384037858,1.6966983556747437,0.23406438248716033,True,False,32,False
0.9983576827728688,0.0004147347054132204,64.38540457244957,16.259259391017807,3.1518935755266666,0.19994624620283805,90.17440528869629,2.926755298673415,1.7772982120513916,0.31220164772781334,True,False,32,True
0.9983573226043916,0.0004356375274070957,64.39952461742908,17.078733624467347,3.116822437510936,0.20720736893900113,103.33547518253326,3.2059035497750483,2.568349099159241,0.3377197995241098,True,False,48,False
0.9983573226043916,0.0004356375274070957,64.39952461742908,17.078733624467347,3.116822437510936,0.20720736893900113,134.53967661857604,4.7752827538177565,2.2389840602874758,0.27304815480625977,True,False,48,True
0.9983560424214006,0.00042475115725908055,64.44971291140837,16.651944369185024,3.130271416408395,0.19741243798099534,109.90323407649994,3.215823009911744,2.166059947013855,0.32042669812681057,True,False,40,True
0.9983544979274331,0.00042189387495640817,64.51026325291339,16.539927473792904,3.1409453383003263,0.1986821440876899,101.93417344093322,4.454395574659282,1.954324769973755,0.2332775344981977,True,False,36,True
0.998353854642633,0.0003805346012130524,64.53548259021183,14.918478505956262,3.3258485675168177,0.16587264373531516,31.152866435050964,1.8545829203580362,0.8786826133728027,0.12547312414560122,True,True,12,False
0.998353854642633,0.0003805346012130524,64.53548259021183,14.918478505956262,3.3258485675168177,0.16587264373531516,36.84148480892181,1.2324796518212096,0.7894583463668823,0.11384014887386455,True,True,12,True
0.9983435412323302,0.0004130338409014937,64.93980952772885,16.192578698701887,3.172054383495731,0.19561732854242328,73.90751600265503,3.595678925990547,1.7551848411560058,0.2163064366571938,True,False,28,False
0.9983435412323302,0.0004130338409014937,64.93980952772885,16.192578698701887,3.172054383495731,0.19561732854242328,78.83735857009887,3.167790714604322,1.3668914556503295,0.17957630218440623,True,False,28,True
0.9983423012560453,0.00040939509275126013,64.98842155799491,16.049925216221418,3.1905955827494314,0.192745031200056,61.44801423549652,3.0546126772222904,1.342830491065979,0.2632930521604565,True,False,24,False
0.9983216679379865,0.0004213611896142549,65.79733015918579,16.519044077636366,3.224726670942778,0.20135018243722647,44.8598091840744,2.432155724199446,1.0026554584503173,0.1372792420591563,True,False,20,False
