fit_time,score_time,test_nbaccuracy,test_accuracy
164.2253601551056,0.15843439102172852,0.9827312063151314,0.9791794243723209
162.6281464099884,0.17180180549621582,0.9779068062875572,0.9730557256582976
163.66350317001343,0.1502549648284912,0.9831714396383295,0.9797917942437232
165.73229885101318,0.15590357780456543,0.9842995173954705,0.9834660134721371
163.1306083202362,0.15373992919921875,0.9820322835636425,0.9779546846295162
162.68792843818665,0.1676194667816162,0.9856600349911417,0.9828536436007348
159.1263530254364,0.16826152801513672,0.9848058026468325,0.9822303921568627
158.2743878364563,0.1615746021270752,0.987399971926671,0.9846813725490197
158.94928979873657,0.13306570053100586,0.9846281215577324,0.9816176470588235
159.91809010505676,0.1538684368133545,0.9822923975970858,0.9822303921568627
