fit_time,score_time,test_nbaccuracy,test_accuracy
6.737152338027954,0.8561172485351562,0.8174853920177834,0.7624004898958971
6.992913007736206,0.8535435199737549,0.819112411978197,0.7556644213104715
6.702579498291016,0.8791272640228271,0.7814630979495236,0.7654623392529087
6.648861408233643,0.8711738586425781,0.8200667242499033,0.7568891610532762
6.674084663391113,0.8603231906890869,0.8040043606976457,0.7519902020820576
6.67691445350647,0.856503963470459,0.8143257319737998,0.7526025719534599
6.851363897323608,0.8523495197296143,0.7773283947147144,0.7469362745098039
6.844674825668335,0.8434038162231445,0.7822960789326802,0.7377450980392157
6.732438564300537,0.8578567504882812,0.794641227876027,0.7530637254901961
6.781115293502808,0.8597357273101807,0.7892024937105213,0.7616421568627451
