fit_time,score_time,test_nbaccuracy,test_accuracy
1.0659339427947998,0.04002809524536133,0.9890943815482245,0.9865278628291488
1.0858781337738037,0.041193485260009766,0.9860725751919945,0.9834660134721371
1.0554735660552979,0.03967690467834473,0.9847730918269763,0.9816289038579302
1.1133337020874023,0.040108680725097656,0.9849641633912432,0.9846907532149418
1.075681209564209,0.03967452049255371,0.9889525773298701,0.9865278628291488
1.1381828784942627,0.05005288124084473,0.9888225188910862,0.9865278628291488
1.1025466918945312,0.03884482383728027,0.988539886662973,0.9865196078431373
1.061664342880249,0.041355133056640625,0.9883466786384588,0.9859068627450981
1.0702192783355713,0.04244732856750488,0.9903785906549437,0.9883578431372549
1.0660479068756104,0.039357900619506836,0.9852333904655465,0.9859068627450981
