fit_time,score_time,test_nbaccuracy,test_accuracy
2.3642358779907227,0.015568256378173828,0.964505953473326,0.9565217391304348
2.3099584579467773,0.014190912246704102,0.9614429417790875,0.9571341090018372
2.377889633178711,0.014858484268188477,0.9553101658383347,0.9565217391304348
2.2287158966064453,0.014818668365478516,0.9567875990678333,0.9571341090018372
2.2624645233154297,0.01543116569519043,0.9687350810131345,0.9657072872014697
2.444628953933716,0.015638351440429688,0.9740650034517315,0.9687691365584813
2.436513900756836,0.014748573303222656,0.9724676930052022,0.9705882352941176
2.3909566402435303,0.014853477478027344,0.9711802765552788,0.9681372549019608
2.471442699432373,0.01404714584350586,0.9560177242917481,0.9571078431372549
2.3576579093933105,0.014803886413574219,0.9670726902303602,0.9644607843137255
