fit_time,score_time,test_nbaccuracy,test_accuracy
16.356258630752563,0.017331361770629883,0.9842655447533497,0.9804041641151255
16.935178995132446,0.0222623348236084,0.9754147389537711,0.9706062461726883
15.996746063232422,0.017233848571777344,0.9758628295363844,0.9748928352725046
15.73748779296875,0.015917301177978516,0.9745176036018437,0.9748928352725046
16.36805748939514,0.016123294830322266,0.9811747549643147,0.977342314758114
19.041067123413086,0.02094411849975586,0.978489097725235,0.9742804654011022
22.06568217277527,0.01899576187133789,0.9779931411230323,0.977328431372549
15.742187976837158,0.016175031661987305,0.9896359924565665,0.9877450980392157
15.684635162353516,0.0162050724029541,0.9807202009083247,0.9803921568627451
15.419981479644775,0.01599740982055664,0.9747135231283618,0.9767156862745098
