Accuracy,stdAccuracy,Mse,stdMse,Mae,stdMae,FitTime,stdFitTime,ScoreTime,stdScoreTime,bootstrap,criterion,max_features,min_samples_split,n_estimators,oob_score,warm_start
0.9980939318846875,0.0002855548898551953,35.51433764153223,5.320530096504445,2.9939385861803895,0.11063774011941398,4.381699633598328,0.3646788848839521,0.2546555757522583,0.09980486490496047,True,mse,sqrt,2,25,False,False
0.9980939318846875,0.0002855548898551953,35.51433764153223,5.320530096504445,2.9939385861803895,0.11063774011941398,4.391405367851258,0.35664595041469993,0.18581051826477052,0.07909759033289843,True,mse,sqrt,2,25,False,True
0.9980939318846875,0.0002855548898551953,35.51433764153223,5.320530096504445,2.9939385861803895,0.11063774011941398,5.07923047542572,0.5390576160598587,0.2235875606536865,0.06975103102550248,True,mse,sqrt,2,25,True,True
0.9980939318846875,0.0002855548898551953,35.51433764153223,5.320530096504445,2.9939385861803895,0.11063774011941398,5.442069244384766,0.35291510497102246,0.20578367710113527,0.05566191286163014,True,mse,sqrt,2,25,True,False
0.9980528759004222,0.00030474301715424255,36.27930300435894,5.678048081372433,3.049582396573854,0.12466796486058872,3.5012234449386597,0.15522426530593258,0.16026251316070556,0.061267065122674234,True,mse,sqrt,2,20,False,False
0.9980528759004222,0.00030474301715424255,36.27930300435894,5.678048081372433,3.049582396573854,0.12466796486058872,3.6767598152160645,0.4701523647463579,0.170288348197937,0.0713882219215085,True,mse,sqrt,2,20,False,True
0.9980528759004222,0.00030474301715424255,36.27930300435894,5.678048081372433,3.049582396573854,0.12466796486058872,3.976765251159668,0.33033676974085296,0.149269437789917,0.04029177564198024,True,mse,sqrt,2,20,True,True
0.9980528759004222,0.00030474301715424255,36.27930300435894,5.678048081372433,3.049582396573854,0.12466796486058872,4.257126522064209,0.4175006277341786,0.1651442050933838,0.0543702364530943,True,mse,sqrt,2,20,True,False
0.9980197676231277,0.000406440338986143,36.89618470397976,7.572898006074169,3.0428433875066943,0.12466463942856824,256.6193350315094,8.719657581544245,0.21735496520996095,0.042587524988775945,True,mae,sqrt,2,25,True,True
0.9980197676231277,0.000406440338986143,36.89618470397976,7.572898006074169,3.0428433875066943,0.12466463942856824,258.8569038629532,7.133599677007424,0.24210846424102783,0.053336405198000904,True,mae,sqrt,2,25,False,False
0.9980197676231277,0.000406440338986143,36.89618470397976,7.572898006074169,3.0428433875066943,0.12466463942856824,260.88445456027983,4.454754402771351,0.23630161285400392,0.06830402346384086,True,mae,sqrt,2,25,True,False
0.9980197676231277,0.000406440338986143,36.89618470397976,7.572898006074169,3.0428433875066943,0.12466463942856824,261.2672916650772,6.3016086036911805,0.19820671081542968,0.03529657712696562,True,mae,sqrt,2,25,False,True
0.9980138702341078,0.00028889363906311376,37.00606633054445,5.382738506433232,3.1817627096219865,0.11007949147778054,3.3734546661376954,0.27872086876377455,0.19491286277770997,0.08415762136383206,True,mse,sqrt,5,25,False,False
0.9980138702341078,0.00028889363906311376,37.00606633054445,5.382738506433232,3.1817627096219865,0.11007949147778054,3.7428547859191896,0.3291152200708151,0.1850036382675171,0.0554762507395394,True,mse,sqrt,5,25,False,True
0.9980138702341078,0.00028889363906311376,37.00606633054445,5.382738506433232,3.1817627096219865,0.11007949147778054,3.9142138242721556,0.31059391716190193,0.25198419094085694,0.09149607417671685,True,mse,sqrt,5,25,True,True
0.9980138702341078,0.00028889363906311376,37.00606633054445,5.382738506433232,3.1817627096219865,0.11007949147778054,4.64090576171875,0.27944216119665516,0.15834925174713135,0.04628329529883515,True,mse,sqrt,5,25,True,False
0.9979912996638172,0.0003062747988316248,37.426606838841025,5.706588620530128,3.1208357554790247,0.12111632828259235,2.3521112203598022,0.14791516232942306,0.11201815605163574,0.05069707132187093,True,mse,sqrt,2,15,False,False
0.9979912996638172,0.0003062747988316248,37.426606838841025,5.706588620530128,3.1208357554790247,0.12111632828259235,2.644724464416504,0.18390597343665613,0.09702649116516113,0.03436839896124195,True,mse,sqrt,2,15,False,True
0.9979912996638172,0.0003062747988316248,37.426606838841025,5.706588620530128,3.1208357554790247,0.12111632828259235,4.375526213645935,0.6270235987128059,0.1324218511581421,0.04764094667460106,True,mse,sqrt,2,15,True,False
0.9979912996638172,0.0003062747988316248,37.426606838841025,5.706588620530128,3.1208357554790247,0.12111632828259235,4.47413477897644,0.2989883000331082,0.2780675172805786,0.05804644537273377,True,mse,sqrt,2,15,True,True
0.9979727877978284,0.0004024984788315593,37.77152455391238,7.499452282208882,3.092227248393552,0.13199702539254785,206.0253660440445,4.5951146967804375,0.25286266803741453,0.0723092619133034,True,mae,sqrt,2,20,False,True
0.9979727877978284,0.0004024984788315593,37.77152455391238,7.499452282208882,3.092227248393552,0.13199702539254785,207.676193523407,5.860539874825434,0.2133561611175537,0.04807336230282633,True,mae,sqrt,2,20,True,True
0.9979727877978284,0.0004024984788315593,37.77152455391238,7.499452282208882,3.092227248393552,0.13199702539254785,208.81073586940767,4.9865612817075124,0.2195725440979004,0.055634001242827975,True,mae,sqrt,2,20,False,False
0.9979727877978284,0.0004024984788315593,37.77152455391238,7.499452282208882,3.092227248393552,0.13199702539254785,209.72411305904387,6.268295069255458,0.22088930606842042,0.07198473892625633,True,mae,sqrt,2,20,True,False
0.9979698051841096,0.00029626937457492543,37.827097358374786,5.520165054423557,3.225097290051408,0.1148071597815977,2.505498838424683,0.16387315681985762,0.13227062225341796,0.03840738731347066,True,mse,sqrt,5,20,False,False
