Accuracy,stdAccuracy,FitTime,stdFitTime,ScoreTime,stdScoreTime,class_weight,criterion
0.9620774431468961,0.005414661214317645,4.101159524917603,0.2223250706145746,0.018494939804077147,0.00980421676292375,,entropy
0.9597418561770129,0.0066779850547021204,4.948655200004578,0.5710612516662815,0.014282560348510743,0.005241987693952549,balanced,gini
0.9580823601720959,0.00424760972173839,4.455951619148254,0.44801893984016705,0.013858222961425781,0.00730570530814467,balanced,entropy
0.9552550706822373,0.003070681253053918,4.592025351524353,0.36234460417450015,0.02185075283050537,0.012143018094331458,,gini
