Accuracy,stdAccuracy,Mse,stdMse,Mae,stdMae,FitTime,stdFitTime,ScoreTime,stdScoreTime,learning_rate,loss,n_estimators
0.9983622406399278,0.0006577141614245162,64.20671795226946,25.785025984486573,2.262754215307438,0.8598146895461044,1632.609428715706,1312.7118852117017,2.5136980056762694,2.260490362611963,0.1,square,500
0.9982787864067809,0.00043313404008606826,67.4784577085617,16.98058690753447,2.521768862203761,0.20531304912957113,3161.9310118198396,415.89136388434963,2.3103139638900756,0.526657569873038,0.1,exponential,500
0.9981815941619485,0.0004961817370917344,71.2887824749663,19.45230882094409,2.4942018507226575,0.20014329125432878,237.00953509807587,113.55146351580936,0.4927652835845947,0.18297089717294746,1.0,linear,50
0.9981815941619485,0.0004961817370917344,71.2887824749663,19.45230882094409,2.4942018507226575,0.20014329125432878,240.31082427501678,115.0505656118555,0.4633453845977783,0.19638851192879417,1.0,linear,500
0.9981815941619485,0.0004961817370917344,71.2887824749663,19.45230882094409,2.4942018507226575,0.20014329125432878,240.8130627632141,120.66338288969997,0.4430439233779907,0.226689605770699,1.0,linear,100
0.9980181927081668,0.0005177314474765974,77.6947730690278,20.29714366687122,2.8769790358190606,0.362856898059716,349.63493568897246,68.65261568512759,0.814471435546875,0.1581155531993436,1.0,exponential,50
0.9973851873414824,0.0006648553131179749,102.51111546452798,26.064987695475594,4.116323703492968,0.5617494531055006,344.293341255188,44.73815435830088,0.8690152168273926,0.09618787342945895,1.0,square,50
0.997085045355635,0.0008459765574470344,114.27788187768492,33.165664958153414,3.9749058409712577,0.4758329576117712,102.35447931289673,42.67097946959746,0.4140742540359497,0.12820584325757803,2.0,linear,500
0.997085045355635,0.0008459765574470344,114.27788187768492,33.165664958153414,3.9749058409712577,0.4758329576117712,106.31759736537933,42.326355232188234,0.363810658454895,0.18203359797386592,2.0,linear,100
0.997085045355635,0.0008459765574470344,114.27788187768492,33.165664958153414,3.9749058409712577,0.4758329576117712,114.32942461967468,48.66172833534968,0.3344346284866333,0.11259572064099235,2.0,linear,50
0.9962446867900224,0.0010187784369858675,147.22329908396432,39.94018984359379,5.375265730754521,1.1984794005771648,448.4261184692383,98.5446877486778,1.0845147609710692,0.3187624225867803,1.0,exponential,100
0.9957952462367174,0.0009571931788392923,164.84316653572895,37.525801383216645,5.8008237844397685,0.7295200666125081,222.07368438243867,4.9940519137932595,0.789659070968628,0.10844939983255057,2.0,exponential,50
0.9943312342397309,0.000808378197484361,222.23829286558637,31.69165885417619,7.702960584470228,0.7649585290493862,499.7857466220856,13.753009980170091,1.130331325531006,0.23191287562776547,1.0,square,100
0.9858787697104161,0.0010315672926985645,553.6087122728436,40.44156414295483,15.192487069644283,0.6033198949876669,1623.7901273012162,27.98990328499672,3.447087812423706,0.2652609949867808,1.0,square,500
0.9806255075816087,0.003728704365323314,759.5576007706139,146.18012593813566,16.067863446968865,1.7914218431658266,247.84285109043122,26.676799312231733,0.9049368381500245,0.1504022887458262,2.0,exponential,100
0.9301003641309887,0.023530831262504652,2740.3453246087215,922.5027088152314,38.39156111066335,12.211983551031926,932.2009526491165,259.89206895571357,3.9433114290237428,1.3114277199483022,1.0,exponential,500
0.896331888076844,0.007023193941564261,4064.2046598354113,275.3372952850853,51.53201732828534,2.0636026853229286,392.1745294332504,26.90844242956402,2.0246995210647585,0.26262923456075765,2.0,exponential,500
0.876878378140137,0.1329601666588479,4826.860063394069,5212.570373693474,35.95608651734153,25.783026791664632,119.58890931606292,37.438189783890095,0.7278972625732422,0.09748468022361084,2.0,square,50
0.8372581209914779,0.17309035270692327,6380.132624650102,6785.8341875222195,43.44805421969758,31.523225482943936,207.8292377471924,87.18782709588773,1.0964343547821045,0.17650100548356745,2.0,square,100
0.7428525183145847,0.210105439470806,10081.209871995025,8236.973649013478,60.45595015063146,37.30950445182795,652.6109130859375,209.55223731220215,3.081385850906372,1.2657243025917977,2.0,square,500
