fit_time,score_time,test_mae,test_mse,test_distance,test_r2
2.0079221725463867,32.6069757938385,3.112210298331189,31.586978009132494,2.518960842525846,0.9933410725899172
1.9414329528808594,31.52312469482422,3.1326087857394116,31.088014813217598,2.535470512771971,0.9929848354446463
1.9555737972259521,31.872376203536987,3.1472573347979402,35.05585086076714,2.547328248574935,0.992704949772423
1.8504612445831299,32.488203287124634,3.2933190915869313,36.13528774244636,2.66554715972073,0.991910376309772
1.996701717376709,31.222267627716064,3.208431110497215,33.75572557469957,2.5968406942151914,0.9924432415605479
2.1134276390075684,32.053444147109985,3.0503357898789547,29.545434260827868,2.46888028744905,0.9935642893851814
1.99288010597229,31.247941493988037,3.001484337712492,28.389451390730315,2.4293408831332064,0.9939920525690397
1.9699883460998535,31.891610145568848,3.1885066390620755,31.85287219307545,2.580714591579297,0.9933640586785002
1.9742522239685059,31.851388454437256,3.258450771467395,43.06044133803842,2.637325892521231,0.9907282702244892
2.000145673751831,31.08431315422058,3.298477747277859,35.25324911937144,2.669723161910123,0.9924515758834458
