fit_time,score_time,test_mae,test_mse,test_distance,test_r2
346.1689567565918,153.8418173789978,28.45281213385025,1410.5917979019762,23.0292697229979,0.7026297234014709
346.39312744140625,153.77233815193176,27.00493634635878,1304.2865984337514,21.857380395748525,0.7056812675132591
347.2959985733032,154.17639017105103,29.15675183166667,1510.9809817783603,23.59902737164219,0.6855679755494732
348.9997718334198,153.91799020767212,27.244265998208945,1356.3918751538117,22.051090144386574,0.696343919420682
346.8039445877075,154.12912011146545,27.345376561920514,1360.833640002248,22.13292724213073,0.6953556494876553
347.6691048145294,154.05803394317627,27.930701600032958,1389.693258452037,22.606680679010196,0.6972911761659415
346.8523061275482,154.53195452690125,28.273176971271145,1447.1189651073905,22.883875144499232,0.6937519309883627
347.0973765850067,153.57939386367798,29.031711674043134,1481.7672626299084,23.497821417041173,0.6913019162815395
346.90024280548096,153.40364289283752,28.269204785157676,1439.9242391415494,22.88065980621935,0.6899569993321224
348.13717103004456,154.52656865119934,28.404776952283083,1435.1713231409794,22.990390239483077,0.6927011808102654
