Accuracy,MAE,MSE,Runtime,fit_intercept,generacion,normalize,stdApproach,stdMAE,stdMSE,stdRuntime
0.9820008457649596,18.48880110995867,705.6388426305218,2.082711386680603,True,1,False,0.0017301467910400702,0.5417386393665913,67.82867479593544,0.04383104793284125
0.7972102794078493,21.495330226691067,8157.235472278296,2.0432519912719727,False,0,True,0.28713781808273714,2.290108189100377,11896.60242494704,0.03905044459174309
0.7972102794078493,21.495330226691067,8157.235472278296,1.9841691732406617,False,0,False,0.28713781808273714,2.290108189100377,11896.60242494704,0.021321685564288092
0.0,334140909975.4767,3.276838870566135e+26,2.2296597003936767,True,1,True,0.0,692203849450.1244,9.681519309328584e+26,0.06441348345916902
