Accuracy,MAE,MSE,Runtime,fit_intercept,generacion,normalize,stdApproach,stdMAE,stdMSE,stdRuntime
0.9861919874743477,11.42461321279515,257.2743413810852,2.0979389429092405,True,0,False,0.0012027279753241606,0.2705739258961763,22.40952831823328,0.06437879036844095
0.040397648280472924,1019.2641396307956,672195742.4333042,2.0000892162322996,False,0,False,0.12774858068067907,747.2985532515755,959916167.9332781,0.015333071786627095
0.040397648280472924,1019.2641396307956,672195742.4333042,2.0017250537872315,False,1,True,0.12774858068067907,747.2985532515755,959916167.9332781,0.016209004440748555
0.0,109635164032.45633,2.069214171288962e+25,2.233789491653442,True,1,True,0.0,130297078803.26892,3.9199035373747335e+25,0.0634870910843225
