fit_time,score_time,test_mae,test_mse,test_distance,test_r2
9.438048601150513,0.1447620391845703,2.3483977848102797,25.082159198215088,2.3958688524527867,0.9984275072755079
9.59089708328247,0.13941693305969238,2.4201605595979454,28.045279344402527,2.469082257021191,0.9981009970280958
9.577459335327148,0.1340045928955078,2.6954102377987357,41.29714400715885,2.74989589727304,0.997392741765828
9.514540195465088,0.13403606414794922,2.6105885844212735,31.684567350351212,2.663359638995877,0.9979544720060572
9.551559925079346,0.13407635688781738,2.4886208488441657,27.160279017088516,2.538926418637173,0.9982056313096707
9.427107572555542,0.1350095272064209,2.683087932621328,35.34476625798956,2.737324506020185,0.9976356989129638
9.584656000137329,0.1313016414642334,2.545633853666938,33.37855639206232,2.5970918979195563,0.9978842093728948
9.387607336044312,0.12952041625976562,2.598605588703326,32.98118384507787,2.651134416101207,0.9979080939869678
9.661154747009277,0.1472795009613037,2.5658084773299614,29.918346430459593,2.617674336144883,0.998114507587185
9.71909236907959,0.12315988540649414,2.445486750331556,29.219094139184232,2.494920397370683,0.9981188057202723
