fit_time,score_time,test_mae,test_mse,test_distance,test_r2
1.4812743663787842,0.08192181587219238,2.6991371711873207,49.44549692606737,2.7536981676053083,0.9969000801103012
1.5017039775848389,0.08463001251220703,2.689258129632558,50.064766815091666,2.743619428811396,0.9966100126940429
1.436288833618164,0.07929015159606934,2.8371955870156773,55.05272630367915,2.894547328855966,0.9965242953860441
1.4392192363739014,0.07836675643920898,2.698434117588795,41.18262891827995,2.7529809024771548,0.9973412854471069
1.5188066959381104,0.08555245399475098,2.5644704712232627,44.12975580568594,2.616309283209864,0.9970845272951805
1.410430908203125,0.0796208381652832,2.875220734818388,70.5925980923151,2.9333411261232687,0.9952778820154555
1.5358428955078125,0.08473706245422363,3.038088781893508,89.13526721055278,3.0995014264323744,0.9943499185317238
1.433584451675415,0.08415389060974121,2.826630150212485,52.891578347027995,2.883768319988322,0.9966452322844856
1.4668700695037842,0.08701777458190918,2.994732678114732,62.202105025416,3.055268912062039,0.996079943877943
1.466752529144287,0.0792086124420166,2.6008529290875773,46.33499244544975,2.653427184645576,0.9970168437692012
