fit_time,score_time,test_nbaccuracy,test_accuracy
39.02519655227661,0.19857120513916016,0.9973404255319149,0.998162890385793
40.131394386291504,0.21238136291503906,0.9974059662775616,0.9963257807715861
41.48348045349121,0.21265673637390137,0.9950738916256158,0.9963257807715861
42.79533624649048,0.2112574577331543,0.996732396076113,0.9963257807715861
39.066935539245605,0.22435593605041504,0.9971635821627083,0.9969381506429884
42.480360984802246,0.20539116859436035,0.9988021653940936,0.9987752602571953
43.04733943939209,0.19930219650268555,0.9978345627780433,0.9975490196078431
44.989245891571045,0.2049412727355957,0.999092970521542,0.9987745098039216
42.18094515800476,0.20387673377990723,0.9954200352404644,0.9963235294117647
42.53550672531128,0.21504545211791992,0.9968357636239965,0.9969362745098039
