fit_time,score_time,test_nbaccuracy,test_accuracy
1.9833145141601562,25.351722955703735,0.9973404255319149,0.998162890385793
1.9804208278656006,24.59318256378174,0.9985018726591761,0.9987752602571953
2.0327866077423096,24.939352989196777,0.9982339955849889,0.9975505205143906
1.9940390586853027,25.038480758666992,0.9968025579536371,0.9975505205143906
1.990036964416504,24.32477569580078,0.9974435282328652,0.9969381506429884
2.0436935424804688,25.266128301620483,0.9991015274034142,0.9987752602571953
2.0363807678222656,24.45914936065674,0.9973791458636369,0.9969362745098039
2.0212016105651855,25.173396825790405,0.999092970521542,0.9987745098039216
1.9728269577026367,24.576029300689697,0.9961921003983649,0.9963235294117647
1.9764070510864258,24.64848256111145,0.9969547648119077,0.9963235294117647
