fit_time,score_time,test_nbaccuracy,test_accuracy
13.186785697937012,0.03173017501831055,0.9955908289241622,0.9969381506429884
24.818769454956055,0.031397104263305664,0.9977578475336323,0.998162890385793
10.455983638763428,0.030544757843017578,0.9982339955849889,0.9975505205143906
11.080730438232422,0.03138399124145508,0.9975224059356699,0.9969381506429884
15.657085418701172,0.03155994415283203,0.9986357435197818,0.998162890385793
14.570836544036865,0.030198335647583008,0.9985119047619048,0.9987752602571953
12.768482446670532,0.03075575828552246,0.9978345627780433,0.9975490196078431
10.404503107070923,0.031873226165771484,0.999092970521542,0.9987745098039216
10.768489837646484,0.03169512748718262,0.9987080103359173,0.9981617647058824
10.51732850074768,0.0313720703125,0.9977137631458618,0.9969362745098039
