fit_time,score_time,test_nbaccuracy,test_accuracy
109.23561024665833,0.1270301342010498,0.9973404255319149,0.998162890385793
108.90696358680725,0.12594270706176758,0.9974059662775616,0.9963257807715861
110.63582372665405,0.13302898406982422,0.9950738916256158,0.9963257807715861
109.29375624656677,0.13048434257507324,0.9960127591706539,0.9969381506429884
109.71727967262268,0.1380479335784912,0.9978980446084996,0.9975505205143906
109.01696920394897,0.13082337379455566,0.9985119047619048,0.9987752602571953
109.35402250289917,0.12627172470092773,0.9978345627780433,0.9975490196078431
108.84146499633789,0.1549243927001953,0.9980552584471932,0.9981617647058824
108.59454226493835,0.11930704116821289,0.9962409514408423,0.9969362745098039
108.2916612625122,0.1285090446472168,0.9968357636239965,0.9969362745098039
