Accuracy,MAE,MSE,Runtime,bootstrap,criterion,genCount,max_features,min_samples_split,n_estimators,oob_score,stdApproach,stdMAE,stdMSE,stdRuntime,warm_start
0.9989703034112022,1.834282589760616,40.368225067227954,0.6184045553207398,True,mse,135,,2,25,False,0.00035052589463237065,0.49314460171810454,13.74201717316715,1.0009651264535595,True
0.9989632108574342,1.8633550221378523,40.64628154514621,2.7028329849243162,True,mse,63,,5,25,True,0.00033766614201583304,0.4722512728699058,13.23786343158887,5.702820737749077,True
0.9989632108574342,1.8633550221378523,40.64628154514621,0.893252158164978,True,mse,216,log2,5,25,True,0.00033766614201583304,0.4722512728699058,13.23786343158887,0.11018486878388625,True
0.9989632108574342,1.8633550221378523,40.64628154514621,4.520518350601196,True,mse,40,,5,25,False,0.00033766614201583304,0.4722512728699058,13.23786343158887,12.659636492700209,True
0.9989561091139297,1.7237545900671054,40.92469829750343,380.86010506153104,True,mae,40,,2,25,False,0.00035467727325224816,0.5188906482413477,13.90476782058158,1203.5127303379147,True
0.99895225815325,1.8894427239898026,41.07567135998597,3.6873108386993407,True,mse,40,,5,20,False,0.0003499131158970382,0.47958081667901387,13.717993795630054,9.54343199396665,True
0.998948509479853,1.74826037090568,41.2226343518364,283.647677230835,True,mae,63,,2,20,False,0.000363219514184589,0.5250237661041641,14.239657834092265,896.0420127284629,True
0.998948509479853,1.74826037090568,41.2226343518364,312.0036396026611,True,mae,40,,2,20,True,0.000363219514184589,0.5250237661041641,14.239657834092265,984.1100647388765,True
0.998948365418477,1.8973404676896184,41.228282134024035,0.9717727422714233,True,mse,84,,2,20,False,0.00036696565036812103,0.4940767393464607,14.386521357031683,2.026430606221341,True
0.9989390848890899,1.7912243773114938,41.59211600811766,1.0659859657287598,True,mse,63,,2,10,False,0.00035014497296727715,0.5166473788429672,13.727083520207927,2.226413373535487,True
0.9989390848890899,1.7912243773114938,41.59211600811766,2.6727259874343874,True,mse,40,,2,10,True,0.00035014497296727715,0.5166473788429672,13.727083520207927,5.424051415903717,True
0.9989390848890899,1.7912243773114938,41.59211600811766,0.31591219902038575,True,mse,63,,5,10,False,0.00035014497296727715,0.5166473788429672,13.727083520207927,0.02736933540867397,True
0.998927686510522,1.9358317001467011,42.0389780414997,2.7349936962127686,True,mse,40,,5,15,False,0.0003501440576317996,0.4856661982868747,13.727047635397486,6.939807141018358,True
0.9989222428714116,2.1528598224528124,42.25239046918178,1.2253421783447265,True,mse,84,,2,25,True,0.00040927435085929284,0.39847508745107896,16.045191651087084,1.2742982664390525,True
0.9989006438313138,2.3356272577519297,43.0991592371698,181.7618138074875,True,mae,108,,5,25,False,0.0003626546941935257,0.3575837368694555,14.217514631162556,573.8582703947343,True
0.998896745768247,2.050952281467983,43.25197890163982,382.9001098394394,True,mae,40,,8,25,True,0.000351526838234651,0.45541144923757304,13.781258166152213,1207.8330315715948,True
0.9988912122476845,2.17185329039534,43.468915041772924,3.473196029663086,True,mse,40,,8,20,False,0.00034970401908864147,0.43976477991501495,13.709796364349486,9.28609728461745,True
0.9988845852498069,2.3221680802641194,43.72871986656497,183.22298967838287,True,mae,108,,5,25,False,0.0003410268945472405,0.4914568496665956,13.369618373830692,578.3888138891501,True
0.9988829344453171,2.466893971815482,43.79343800578927,1.4582868576049806,True,mse,63,,2,20,True,0.0004028288144193306,0.3940642832671617,15.792500840494041,2.102609547520848,True
0.9988806453258267,2.0523923065698986,43.88318064628752,2.238817000389099,True,mse,40,,5,8,True,0.00035373931827123537,0.5026883158272047,13.867996233505679,3.9338818253977044,True
0.9988722939214657,2.4437687755813986,44.2105891028552,1.272704792022705,True,mse,135,,8,25,False,0.00042128775499072956,0.3396711581784823,16.51616514665662,3.1036085631175694,True
0.9988642086163416,2.32684879093955,44.52756540493934,2.1589173078536987,True,mse,160,,10,25,True,0.00033959640164053334,0.426851239126513,13.31353732991578,4.225063780447491,True
0.9988357701542911,2.3633131909232836,45.64246687117515,1.0611956357955932,True,mse,24,log2,2,12,True,0.00042260949363531297,0.8255492205164788,16.567982588477843,0.37674351996764155,True
0.9988198363503076,2.2376859098131745,46.267135722547046,348.9970527410507,True,mae,63,,10,25,False,0.00035282548190775884,0.4452888519135343,13.832170192711677,1102.7710343691413,True
0.9988177100745395,2.26702078525319,46.35049423775513,308.9812153816223,True,mae,40,,10,20,False,0.00036584674093957247,0.4400865446272519,14.342655631793752,976.236972928347,True
0.998813207412552,2.197607604948913,46.527016598308016,162.6727413892746,True,mae,40,,8,10,True,0.00037728801820636365,0.48007129933656284,14.791199465762631,512.7672110520625,True
0.998813207412552,2.197607604948913,46.527016598308016,163.34600841999054,True,mae,40,,8,10,True,0.00037728801820636365,0.48007129933656284,14.791199465762631,514.9978089678409,True
0.9987860982055171,2.489030218677319,47.589805950904136,1.408898377418518,True,mse,31,,10,8,False,0.0003390512449106274,0.4213103729893875,13.292165005475812,2.74256323477792,True
0.9986903054638834,3.0665808787067013,51.345264593916355,1.5096134662628173,True,mse,40,sqrt,5,12,True,0.00036015153810448893,0.5217396659696839,14.11938089984899,0.7945259345281863,True
0.9986903054638834,3.0665808787067013,51.345264593916355,0.8244646549224853,True,mse,40,sqrt,5,12,False,0.00036015153810448893,0.5217396659696839,14.11938089984899,0.6953870146220142,True
0.9986667656727715,3.3167359226436113,52.268118564672235,2.1641721725463867,True,mae,84,log2,2,25,False,0.00046289805798997334,0.4307740239825759,18.147455465439123,5.723573972909441,True
