Accuracy,MAE,MSE,Runtime,fit_intercept,genCount,normalize,stdApproach,stdMAE,stdMSE,stdRuntime
0.9994892060895681,439034912696.4243,2.61658106627049e+26,2.206952691078186,True,3,True,0.00010806428961240986,470215380384.2316,4.808433970231539e+26,0.132783439014391
0.9982744370238615,1013.2539198429615,457458589.80165255,2.052545094490051,False,2,True,0.0006549296572852476,455.3901057593115,212407775.02298522,0.12052580629215391
0.9982744370238615,1013.2539198429615,457458589.80165255,1.9613136053085327,False,4,False,0.0006549296572852476,455.3901057593115,212407775.02298522,0.020181325713157523
0.998059620099155,11.459670718743318,265.35580359174486,2.0403393268585206,True,1,False,0.00043997443576934995,0.21957482926375604,28.656987913390363,0.046182342499773224
