Accuracy,Runtime,class_weight,criterion,stdAccuracy,stdRuntime
0.9620774431468961,2.741846203804016,,entropy,0.005414661214317645,0.2429326123942262
0.9597418561770128,3.118293809890747,balanced,gini,0.0066779850547021204,0.5344486973034956
0.9580823601720958,2.870094108581543,balanced,entropy,0.00424760972173839,0.22572600684707228
