Accuracy,stdAccuracy,Mse,stdMse,Mae,stdMae,FitTime,stdFitTime,ScoreTime,stdScoreTime,algorithm,leaf_size,n_neighbors,p,weights
0.9979405707734205,0.0006408011277765784,38.371800206937074,11.939566813014297,2.6543245667416677,0.1673774159241856,2.124520015716553,0.17442576626843528,105.89553201198578,3.8213311044706013,ball_tree,30,8,1,distance
0.9979398664621683,0.0006413823716533995,38.38492311026607,11.95039669423934,2.6546020956128573,0.16802683250072906,2.0555949926376345,0.13933550025281585,114.81092493534088,1.849123601179042,kd_tree,30,8,1,distance
0.9979109516047393,0.0006883479161849446,38.92367196259581,12.825470461337032,2.170143930322755,0.15228392734843574,2.2054441452026365,0.1187218213389924,129.27177648544313,1.7968635035320455,kd_tree,10,3,1,distance
0.9979058554546679,0.0005380411317493304,39.018624704764186,10.024916877036885,2.5693782185655327,0.1615295789068601,2.3139898777008057,0.14189786578541047,105.1996301651001,1.8243524111131177,ball_tree,10,7,1,distance
0.9979052507973144,0.0008853209786200503,39.02989083173889,16.495521803893823,2.3833866528067436,0.1675702532895492,2.0282044410705566,0.0838592513460968,96.26517198085784,2.4092786028360305,ball_tree,30,5,1,distance
0.9979051572492258,0.0008851170550732187,39.03163384311161,16.49172224938803,2.3837486636953487,0.1671270847087916,2.013129377365112,0.10762690183179446,108.46078650951385,5.839956306834864,kd_tree,50,5,1,distance
0.9978968006192166,0.0006010515366366261,39.18733666260267,11.198942493498054,2.3837941856413067,0.14389414159665445,2.1617895126342774,0.06559791931180622,155.27575356960295,2.528305723970228,kd_tree,10,5,1,distance
0.9978884826595995,0.0005285566003071019,39.3423189656762,9.848198716072087,2.8100091663711653,0.1539309499898344,2.346306490898132,0.07709634367917775,108.33622217178345,1.8122178529241852,ball_tree,10,10,1,distance
0.9978702804763074,0.0004003658744735838,39.681466595319506,7.459717064660491,2.471009535621772,0.12601752259251728,0.413638973236084,0.07536029930236698,86.47985053062439,4.075105070447507,brute,70,4,1,uniform
0.9978702804763074,0.0004003658744735838,39.681466595319506,7.459717064660491,2.471009535621772,0.12601752259251728,0.4352844715118408,0.05230040005115353,112.83758780956268,8.358833693433326,brute,50,4,1,uniform
0.9978702804763074,0.0004003658744735838,39.681466595319506,7.459717064660491,2.471009535621772,0.12601752259251728,0.45311603546142576,0.038011643962629196,98.53826966285706,11.108047095081755,brute,10,4,1,uniform
0.9978547432773496,0.0005372370979211269,39.97095957060462,10.009935917741686,2.479952425686315,0.1514755207329188,2.2231892347335815,0.1255436743269217,167.6768145084381,2.32001027212692,kd_tree,10,6,1,distance
0.9978265364809973,0.0007955697618390065,40.496515651941785,14.823254695024268,2.1812226799540664,0.15685984578945555,2.0990070104599,0.12676062568355828,95.48402962684631,2.9502160358593685,ball_tree,30,3,1,distance
0.9978264304563534,0.0007012621765201752,40.498491129609775,13.066092188467449,2.299913520844199,0.1500037859943889,2.297513556480408,0.13222976460958238,103.48788261413574,6.560954902361962,ball_tree,10,3,1,uniform
0.997819152333049,0.0009595536675022342,40.63409894254696,17.878643821318853,2.4836955315487748,0.1750408500304885,2.207770848274231,0.14291762574321695,104.844620013237,4.73261549706786,ball_tree,30,6,1,distance
0.997819152333049,0.0009595536675022342,40.63409894254696,17.878643821318853,2.4836955315487748,0.1750408500304885,2.2213831424713133,0.13215052778458666,102.19346737861633,2.35111098374737,ball_tree,50,6,1,distance
0.9978186315721511,0.0009603940185557405,40.643801889785344,17.894301452235922,2.4840930242260386,0.17589272937072417,2.1475674629211428,0.15462284055690276,109.09682002067566,3.2494458232224894,kd_tree,50,6,1,distance
0.9978136667789469,0.0006099905819637482,40.73630715796646,11.365497020793304,2.5881746248810438,0.15449623617093813,0.41308629512786865,0.08217885929612616,87.27038450241089,4.869048847770271,brute,10,7,1,distance
0.9978136667789469,0.0006099905819637482,40.73630715796646,11.365497020793304,2.5881746248810438,0.15449623617093813,0.49566566944122314,0.08358241757328783,86.7423722743988,2.8994319600175884,brute,30,7,1,distance
0.9978011835642036,0.0007696216355034608,40.968897535868976,14.339782718108795,2.2904073132985148,0.15292925738614993,2.1020607948303223,0.11095723157214753,95.8342339038849,2.670624346385688,ball_tree,50,4,1,distance
0.9977991211509635,0.0006963263037258399,41.00732493496445,12.974125772596166,2.4708899059004326,0.13471770167701852,2.2115240573883055,0.14484835729755652,143.77149453163148,1.879795534986479,kd_tree,10,4,1,uniform
0.9977961022547924,0.0009735580580060997,41.06357376314497,18.139577126284223,2.281835072725997,0.1669911779734432,2.002216601371765,0.11507948805335869,88.03314170837402,6.354616154234713,kd_tree,70,4,1,distance
0.9977710663107713,0.0005661025104054678,41.530049731130866,10.54776349950221,2.95154099263011,0.15888328633474583,1.9688084125518799,0.05990652358016365,120.77194724082946,1.439136210132286,kd_tree,50,12,1,distance
0.9977709894241987,0.0005649071576863748,41.53148230097491,10.525491388802482,2.9518017286085536,0.15830075168287483,2.0598767518997194,0.14097657700270982,110.03735632896424,7.35946620311686,ball_tree,30,12,1,distance
0.9977665534008006,0.0005284041562991057,41.61413539793648,9.84535834120395,2.987079158933377,0.16085394816425805,2.2266101121902464,0.16948291287413222,104.93714790344238,3.355057893289051,kd_tree,70,7,1,uniform
0.997763290887835,0.0005367510854770584,41.67492335513469,10.000880412380214,2.9536775868788427,0.1563382582687967,2.3411045551300047,0.1269947663809308,196.72478847503663,3.670711145881506,kd_tree,10,12,1,distance
