Accuracy,stdAccuracy,Mse,stdMse,Mae,stdMae,FitTime,stdFitTime,ScoreTime,stdScoreTime,learning_rate,loss,n_estimators
0.9983964783882545,0.0004279766488712567,29.877215550444202,7.974167915931528,1.4624815401252649,0.14162651979089144,2587.9165259838105,30.713236184702914,3.2101745128631594,0.23065879977295717,0.01,exponential,500
0.9983925259517973,0.0004285051735630534,29.950858334627803,7.98401552011984,1.4654061144056296,0.1485872729917637,2536.1889391183854,28.552298396073923,2.469045543670654,0.1771744806857821,0.01,linear,500
0.9983733416889519,0.00040461689612430427,30.308304316029087,7.538923162811989,1.5311452572580926,0.13659446226790262,849.7872968673706,10.670679669429557,1.5972448587417603,0.08082349770576436,0.1,exponential,100
0.9983344956883692,0.0004166441234532858,31.032092710380706,7.763017469212897,1.539915481312003,0.13543368450515722,369.2174955368042,5.728615127906486,0.954765772819519,0.07794420698559057,0.1,exponential,50
0.9983112573987973,0.00045908421828772943,31.465074331258034,8.553771926191258,1.5503145254261699,0.15098622002605827,451.3072303056717,48.55443811001225,1.0652606010437011,0.15136281562051188,0.1,linear,500
0.9983112573987973,0.00045908421828772943,31.465074331258034,8.553771926191258,1.5503145254261699,0.15098622002605827,461.259209561348,48.326806987554065,1.0297357797622682,0.1707564981480985,0.1,linear,100
0.998302551515141,0.0004240332230084786,31.627284532013082,7.900693019399313,1.5825775246780276,0.1660047674306945,485.9323549747467,92.412585176087,0.9909688234329224,0.13600452497311255,0.1,square,500
0.998302551515141,0.0004240332230084786,31.627284532013082,7.900693019399313,1.5825775246780276,0.1660047674306945,498.7243432998657,88.21591399238442,1.0680532932281495,0.13064842846267521,0.1,square,100
0.9982976878626352,0.0004284860643517743,31.71790532141532,7.983659472517883,1.5826320027423453,0.16610297607602245,360.9359998941421,15.178648171815743,0.6894145250320435,0.1625526988708528,0.1,square,50
0.9982942150135559,0.0004221184764042017,31.782612313672683,7.865016981982039,1.5137878485023633,0.15445301974267114,624.6275652885437,4.86748344737437,1.5942970514297485,0.13540850959466968,0.01,exponential,100
0.9982927813765019,0.00042681437420905775,31.80932419767161,7.952512123856836,1.5196460324917325,0.15093722883653957,616.2022341966629,10.958005387516916,1.5875125646591186,0.14650746388117905,0.01,linear,100
0.9982855336104384,0.0004687968332676136,31.944366386907337,8.734739796650599,1.5617862896171504,0.15592799927145878,394.5312225818634,7.253136814312545,0.9626394987106324,0.08167271809354622,0.1,linear,50
0.9982826739668564,0.0004402690354656089,31.997647981036167,8.203202736054434,1.5271676364148286,0.16754684543997736,634.5249498367309,8.896817446953094,1.6280009984970092,0.15301264245988877,0.01,square,100
0.9982562759914406,0.0004428279625877856,32.48950165848355,8.250881305926676,1.5581668735023497,0.16541816163245046,307.2394839763641,5.724520259671032,1.0160428047180177,0.09335814763368168,0.01,square,50
0.9982276156525282,0.00039591263070065533,33.02350825818127,7.3767431133723065,1.5720379379608511,0.14817827124013547,319.61116960048673,5.5478374606963925,1.050407600402832,0.10176366566770957,0.01,linear,50
0.9982163595374652,0.0004207768800763249,33.23323500806397,7.8400200238033255,1.5623201501124935,0.14959973433069385,311.401434803009,3.883359590727188,0.9048594236373901,0.13314828708284948,0.01,exponential,50
