fit_time,score_time,test_nbaccuracy,test_accuracy
2.0304486751556396,25.37345862388611,0.9678602917137387,0.9614206981016534
1.9895493984222412,24.641499996185303,0.9651114777133667,0.9614206981016534
2.0033559799194336,25.13260507583618,0.9667496869746932,0.9638701775872627
2.0490238666534424,25.084315299987793,0.971177591643522,0.9657072872014697
2.043832778930664,24.27018904685974,0.9683970003095184,0.9626454378444581
2.0144102573394775,25.293198347091675,0.9737107137417865,0.9687691365584813
2.0629987716674805,28.60683584213257,0.9684066719677284,0.9656862745098039
2.372927188873291,24.964181900024414,0.9712025476657693,0.9656862745098039
1.943660020828247,24.49754810333252,0.9781658203787711,0.9742647058823529
2.0455665588378906,24.38260006904602,0.9659052842639255,0.9626225490196079
