TIME,CORE,RAM,CPU,MEMORY
23:16:27.108576197,0.00,6.99,100,28596504
23:16:29.762547339,0.00,7.08,100,28530728
23:16:32.350622015,0.00,7.05,100,28672160
23:16:34.963619730,0.00,7.07,100,28530160
23:16:37.720497953,0.00,7.05,100,28627972
23:16:40.568555427,0.00,7.27,100,28593188
23:16:43.244605927,0.00,7.00,100,28497816
23:16:45.829685557,0.00,6.87,100,28477732
23:16:48.734624296,0.00,7.28,100,28524712
23:16:51.482915517,0.00,7.17,100,28742828
23:16:54.125844236,0.00,7.26,100,28549100
23:16:56.798835372,0.00,7.14,100,28444132
23:16:59.475177565,0.00,7.06,100,28495104
23:17:02.087522451,0.00,6.96,100,28487716
23:17:04.801557831,0.00,6.89,100,28701636
23:17:07.487674587,0.00,7.01,100,28542900
23:17:10.079170638,0.00,7.29,100,28522628
23:17:12.837494040,0.00,7.45,100,28451068
23:17:15.523569808,0.00,7.19,100,28499568
23:17:18.141626995,0.00,7.23,100,28481484
23:17:20.673570677,0.00,6.93,100,28393452
23:17:23.321562968,0.00,7.18,100,28534024
23:17:25.940815001,0.00,6.99,100,28424792
23:17:28.704709592,0.00,7.32,100,28401984
23:17:31.667472599,0.00,7.18,100,28557452
23:17:34.338516854,0.00,6.99,100,28373464
23:17:37.011492032,0.00,7.30,100,28344936
23:17:39.685719599,0.00,7.05,100,28427924
23:17:42.310665420,0.00,7.06,100,28281228
23:17:44.897622889,0.00,6.94,100,28436648
23:17:47.591541976,0.00,7.23,100,28355904
23:17:50.417564465,0.00,7.00,100,28375564
23:17:53.263516596,0.00,7.16,100,28339852
23:17:55.991559889,0.00,6.85,100,28466804
23:17:58.770619071,0.00,6.99,100,28321456
23:18:01.315390437,0.00,7.23,100,28306116
23:18:03.991463589,0.00,6.99,100,28335024
23:18:06.702514269,0.00,7.40,100,28311668
23:18:09.603468423,0.00,7.37,100,28339192
23:18:12.387538760,0.00,7.15,100,28236548
23:18:15.024769394,0.00,7.61,100,28302288
23:18:17.944717939,0.00,6.95,100,28184900
