16:33:52.946028675,0.00,3.13,1.8,43675600
16:33:54.548549307,0.00,3.15,0.2,43674580
16:33:56.144699056,0.00,3.10,1.1,43673232
16:33:57.742465692,0.00,3.11,0.7,43673896
16:33:59.373477277,0.00,3.12,0.1,43674408
16:34:00.970521717,0.00,3.13,1.9,43673836
16:34:02.571520716,0.00,3.12,0.2,43669360
16:34:04.165097261,0.00,3.13,0.7,43673304
16:34:05.798546548,0.00,3.13,1.1,43677236
16:34:07.433074867,0.00,3.13,0.2,43676204
16:34:09.041543571,0.00,3.14,3.9,43662228
16:34:10.666471223,0.00,3.16,2.1,43669024
16:34:12.282653492,0.00,3.16,2.2,43656112
16:34:13.896116653,0.00,3.14,2.2,43677704
16:34:15.526303349,0.00,3.13,0.1,43677484
16:34:17.115103919,0.00,3.13,1.4,43677556
16:34:18.718663527,0.00,3.10,0.4,43678332
16:34:20.344951570,0.00,3.12,0.2,43677732
16:34:21.940057596,0.00,3.10,1.8,43678048
16:34:23.544896828,0.00,3.12,0.2,43678424
16:34:25.144628349,0.00,3.12,1.1,43679832
16:34:26.747704173,0.00,3.15,0.6,43679576
16:34:28.366011828,0.00,3.14,0.2,43679380
16:34:29.963759413,0.00,3.13,1.8,43680500
16:34:31.569891534,0.00,3.14,0.2,43680632
16:34:33.159036465,0.00,3.14,0.9,43680544
16:34:34.759523250,0.00,3.14,3,43675312
16:34:36.425693492,0.00,3.16,2.1,43675952
16:34:38.054581017,0.00,3.15,3.7,43661088
16:34:39.671448559,0.00,3.15,0.2,43673884
16:34:41.300823477,0.00,3.12,0.2,43674560
16:34:42.898221472,0.00,3.11,1.7,43674980
16:34:44.533931401,0.00,3.13,0.2,43676516
16:34:46.129024662,0.00,3.13,1.1,43675392
16:34:47.742706030,0.00,3.13,0.5,43676800
16:34:49.348849380,0.00,3.13,0.2,43674924
16:34:50.950432974,0.00,3.13,1.7,43676000
16:34:52.554913110,0.00,3.18,0.2,43676064
16:34:54.166311611,0.00,3.12,0.9,43673620
16:34:55.763999450,0.00,3.13,0.7,43674504
16:34:57.369623676,0.00,3.13,0.1,43675220
16:34:58.970780393,0.00,3.12,2,43675892
16:35:00.582527541,0.00,3.16,2.2,43673004
16:35:02.221746910,0.00,3.14,2.4,43666996
16:35:03.847275539,0.00,3.18,3.7,43655080
16:35:05.493849623,0.00,3.15,0.2,43669976
16:35:07.099552355,0.00,3.12,1.4,43672508
16:35:08.700184181,0.00,3.09,0.3,43673728
16:35:10.329873907,0.00,3.12,0.2,43674204
16:35:11.923438096,0.00,3.13,1.8,43674968
16:35:13.557685343,0.00,3.12,0.1,43675560
16:35:15.156093266,0.00,3.11,1.2,43674300
16:35:16.750871376,0.00,3.13,0.6,43674272
16:35:18.361868904,0.00,3.10,0.2,43673792
16:35:19.959053081,0.00,3.12,1.9,43673184
16:35:21.567065178,0.00,3.09,0.2,43671224
16:35:23.158298931,0.00,3.11,1.1,43672316
16:35:24.745937062,0.00,3.10,0.7,43670036
16:35:26.379934008,0.00,3.13,2.2,43674240
16:35:28.000166236,0.00,3.14,3.7,43672092
16:35:29.639274844,0.00,3.15,2.1,43655972
16:35:31.270540611,0.00,3.14,0.2,43674812
16:35:32.880562496,0.00,3.13,1.3,43675524
16:35:34.492826170,0.00,3.11,0.2,43674684
16:35:36.093989882,0.00,3.11,1.4,43673000
16:35:37.691136426,0.00,3.13,0.3,43675388
16:35:39.304501856,0.00,3.11,0.2,43673928
16:35:40.897737774,0.00,3.11,1.6,43675120
16:35:42.515888903,0.00,3.12,0.2,43671536
16:35:44.106237357,0.00,3.12,1.5,43672916
16:35:45.696081986,0.00,3.14,0.3,43673704
16:35:47.315099997,0.00,3.13,0.2,43674152
16:35:48.918423653,0.00,3.12,1.7,43678316
16:35:50.518172440,0.00,3.11,0.2,43676604
16:35:52.119429809,0.00,3.17,5,43653120
16:35:53.765804455,0.00,3.14,3.3,43671964
16:35:55.438783266,0.00,3.14,2,43654636
16:35:57.053834796,0.00,3.14,1.6,43671968
16:35:58.657518268,0.00,3.12,0.1,43673348
16:36:00.268043475,0.00,3.15,0.3,43673672
16:36:01.871067506,0.00,3.15,1.6,43674760
16:36:03.490975128,0.00,3.11,1,43663520
16:36:05.112762877,0.00,3.10,1.3,43667488
16:36:06.729366251,0.00,3.13,0.5,43668300
16:36:08.357343659,0.00,3.14,0.2,43668288
16:36:09.954745343,0.00,3.11,1.8,43667548
16:36:11.560207305,0.00,3.11,0.2,43669380
16:36:13.157866919,0.00,3.13,0.9,43668404
16:36:14.758909231,0.00,3.10,0.7,43669788
16:36:16.386962706,0.00,3.12,0.2,43667972
16:36:17.991241202,0.00,3.13,3.8,43661284
16:36:19.624480554,0.00,3.13,2.1,43660064
16:36:21.262680506,0.00,3.14,2.3,43645284
16:36:22.882466038,0.00,3.13,1.7,43669776
16:36:24.527377870,0.00,3.13,0.2,43669188
16:36:26.126582515,0.00,3.11,1.2,43668108
16:36:27.719205487,0.00,3.12,0.6,43667044
16:36:29.349856895,0.00,3.13,0.2,43666780
16:36:30.949467215,0.00,3.12,1.7,43668548
16:36:32.561042563,0.00,3.11,0.2,43669352
16:36:34.162205296,0.00,3.12,1,43670104
16:36:35.759035904,0.00,3.13,0.7,43669364
16:36:37.388068315,0.00,3.13,0.2,43668244
16:36:38.994487065,0.00,3.15,1.8,43670344
16:36:40.607776713,0.00,3.11,0.2,43668320
16:36:42.221073034,0.00,3.12,0.4,43668164
16:36:43.835387067,0.00,3.16,3.9,43656936
16:36:45.509299335,0.00,3.15,2.5,43654208
16:36:47.143585178,0.00,3.18,3.1,43667380
16:36:48.766492112,0.00,3.12,0.9,43668916
16:36:50.417979817,0.00,3.10,0.2,43666948
16:36:52.011155651,0.00,3.12,1.7,43668712
16:36:53.624241775,0.00,3.13,0.2,43668796
16:36:55.245715216,0.00,3.14,0.3,43670584
16:36:56.842547780,0.00,3.12,1.4,43670672
16:36:58.473416467,0.00,3.13,0.2,43670172
16:37:00.066869852,0.00,3.11,1.6,43672104
16:37:01.657886987,0.00,3.11,0.2,43672960
16:37:03.261604114,0.00,3.12,1.9,43665680
16:37:04.885877152,0.00,3.12,1.6,43676728
16:37:06.516066327,0.00,3.13,0.2,43675372
16:37:08.115815484,0.00,3.13,1.3,43668028
16:37:09.723261193,0.00,3.12,2.5,43665532
16:37:11.374972798,0.00,3.17,1.8,43659464
16:37:12.999764843,0.00,3.16,3.7,43647820
16:37:14.625227858,0.00,3.14,0.2,43671176
16:37:16.248814044,0.00,3.13,0.3,43671784
16:37:17.858739630,0.00,3.12,1.5,43673504
16:37:19.483894981,0.00,3.11,0.2,43672640
16:37:21.073485646,0.00,3.13,1.6,43673076
16:37:22.668028194,0.00,3.12,0.2,43670916
16:37:24.279840727,0.00,3.14,0.2,43671408
16:37:25.869669228,0.00,3.12,1.6,43671560
16:37:27.496926302,0.00,3.12,0.2,43671112
16:37:29.088406772,0.00,3.12,1.5,43671936
16:37:30.687240582,0.00,3.11,0.3,43673216
16:37:32.312357866,0.00,3.14,0.2,43674480
16:37:33.911860296,0.00,3.11,2.2,43674068
16:37:35.542631505,0.00,3.14,2.1,43664616
16:37:37.185870843,0.00,3.13,2.7,43664800
16:37:38.803020290,0.00,3.15,3.3,43652032
16:37:40.454916858,0.00,3.16,0.2,43672772
16:37:42.069360584,0.00,3.11,1.6,43672400
16:37:43.662167932,0.00,3.11,0.4,43674888
16:37:45.288875239,0.00,3.13,0.2,43671720
16:37:46.902499513,0.00,3.14,1.7,43674344
16:37:48.515769808,0.00,3.14,0.2,43672940
16:37:50.119851055,0.00,3.13,1.2,43674496
16:37:51.724054587,0.00,3.13,0.5,43675220
16:37:53.354735259,0.00,3.15,0.2,43674072
16:37:54.974902652,0.00,3.10,1.7,43674856
16:37:56.589045137,0.00,3.12,0.2,43673120
16:37:58.187183945,0.00,3.09,0.7,43675908
16:37:59.782186428,0.00,3.11,0.7,43676072
16:38:01.392107918,0.00,3.14,2.1,43659788
16:38:03.032020364,0.00,3.15,3.5,43661308
16:38:04.672187369,0.00,3.11,2.7,43674552
16:38:06.333637965,0.00,3.15,0.2,43669320
16:38:07.940104190,0.00,3.12,1.9,43671668
16:38:09.567983096,0.00,3.12,0.2,43671320
16:38:11.166851252,0.00,3.10,0.9,43668976
16:38:12.757811100,0.00,3.14,0.6,43671692
16:38:14.353532070,0.00,3.14,0.2,43670436
16:38:15.965303454,0.00,3.11,1.8,43670184
16:38:17.579017682,0.00,3.13,0.2,43669840
16:38:19.182839385,0.00,3.13,0.7,43672016
16:38:20.781756140,0.00,3.12,0.7,43673760
16:38:22.389214534,0.00,3.15,0.2,43673612
16:38:23.991512656,0.00,3.08,2.2,43674092
16:38:25.593867893,0.00,3.10,0.1,43673884
16:38:27.199603447,0.00,3.14,2.7,43661500
16:38:28.840491839,0.00,3.16,3.2,43660868
16:38:30.499193280,0.00,3.15,2.3,43673392
16:38:32.116524963,0.00,3.14,1.3,43671016
16:38:33.711908672,0.00,3.11,0.8,43671660
16:38:35.326167218,0.00,3.13,0.2,43671044
16:38:36.930401982,0.00,3.11,1.7,43672736
16:38:38.524739661,0.00,3.13,0.2,43673296
16:38:40.113741667,0.00,3.12,1.2,43673544
16:38:41.707991307,0.00,3.12,0.3,43673776
16:38:43.306949460,0.00,3.14,0.2,43672760
16:38:44.913135295,0.00,3.13,1.7,43674564
16:38:46.521221731,0.00,3.14,0.2,43672664
16:38:48.142840999,0.00,3.13,0.9,43672348
16:38:49.752047071,0.00,3.12,0.5,43674420
16:38:51.354384377,0.00,3.13,0.2,43675740
16:38:52.962751000,0.00,3.13,5.6,43662272
16:38:54.621150974,0.00,3.13,2.1,43667240
16:38:56.266127479,0.00,3.13,2.3,43650188
16:38:57.872614316,0.00,3.13,1.7,43672924
16:38:59.500777668,0.00,3.13,0.1,43671984
16:39:01.097435600,0.00,3.09,1.3,43672648
16:39:02.698967328,0.00,3.13,0.3,43673612
16:39:04.333146773,0.00,3.14,0.2,43668320
16:39:05.936175045,0.00,3.11,1.8,43669044
16:39:07.541717968,0.00,3.11,0.2,43670644
16:39:09.139413008,0.00,3.12,1.2,43670136
16:39:10.731833578,0.00,3.14,0.6,43669620
16:39:12.363829526,0.00,3.13,0.2,43668212
16:39:13.952797825,0.00,3.14,2.3,43670848
16:39:15.564954180,0.00,3.13,0.2,43669164
16:39:17.166421038,0.00,3.13,0.9,43670944
16:39:18.763787759,0.00,3.13,2.7,43668312
16:39:20.399005665,0.00,3.16,2.1,43663020
16:39:22.031529507,0.00,3.15,3.6,43653092
16:39:23.647784293,0.00,3.15,0.3,43670672
16:39:25.282164233,0.00,3.13,0.2,43671012
16:39:26.875091999,0.00,3.10,1.6,43669572
16:39:28.495340715,0.00,3.13,0.2,43668944
16:39:30.088724669,0.00,3.11,1.7,43670504
16:39:31.679481111,0.00,3.14,0.2,43669084
16:39:33.295400003,0.00,3.13,0.3,43669496
16:39:34.910057636,0.00,3.13,1.7,43673020
16:39:36.533265828,0.00,3.12,0.2,43672532
16:39:38.136067191,0.00,3.13,1,43673560
16:39:39.743112173,0.00,3.09,0.6,43673180
16:39:41.372255642,0.00,3.11,0.2,43673356
16:39:42.965543104,0.00,3.13,1.9,43673560
16:39:44.576772473,0.00,3.14,2.1,43668500
16:39:46.222867195,0.00,3.15,2.4,43660924
16:39:47.851914772,0.00,3.17,3.5,43648816
16:39:49.507727351,0.00,3.14,0.2,43670748
16:39:51.110487632,0.00,3.12,1.3,43669256
16:39:52.712688167,0.00,3.13,0.4,43671524
16:39:54.347962655,0.00,3.12,0.2,43669976
16:39:55.949783685,0.00,3.13,1.8,43673748
16:39:57.557035592,0.00,3.11,0.2,43673108
16:39:59.153716110,0.00,3.10,1.1,43673592
16:40:00.743059286,0.00,3.11,0.8,43670976
16:40:02.388087223,0.00,3.11,0.2,43672816
16:40:03.987375952,0.00,3.14,2.1,43678460
16:40:05.630204479,0.00,3.11,0.2,43679528
16:40:07.248280342,0.00,3.14,0.4,43681056
16:40:08.839038061,0.00,3.14,1.4,43680020
16:40:10.471915892,0.00,3.15,2,43663248
16:40:12.103808879,0.00,3.15,3.2,43664840
16:40:13.724439012,0.00,3.16,3,43673232
16:40:15.370282941,0.00,3.11,0.2,43675668
16:40:16.976873470,0.00,3.11,1.8,43674928
16:40:18.579232981,0.00,3.13,0.2,43674416
16:40:20.173786778,0.00,3.11,0.9,43675988
16:40:21.766294830,0.00,3.13,0.8,43677092
16:40:23.394395834,0.00,3.11,0.2,43676260
16:40:24.996791656,0.00,3.13,1.7,43678096
16:40:26.613177584,0.00,3.13,0.2,43675332
16:40:28.219276108,0.00,3.12,0.6,43676280
16:40:29.822991627,0.00,3.12,1.3,43678712
16:40:31.457179091,0.00,3.11,0.1,43678196
16:40:33.055838337,0.00,3.12,1.6,43680708
16:40:34.651976594,0.00,3.12,0.2,43668388
16:40:36.267520213,0.00,3.13,2.1,43660316
16:40:37.886600779,0.00,3.16,3.5,43660872
16:40:39.531747955,0.00,3.14,2.1,43669172
16:40:41.147850057,0.00,3.13,1,43675424
16:40:42.744952545,0.00,3.10,0.7,43676484
16:40:44.367831162,0.00,3.11,0.2,43676520
16:40:45.972428613,0.00,3.13,1.7,43679544
16:40:47.588823480,0.00,3.12,0.2,43678636
16:40:49.202505444,0.00,3.11,0.7,43679908
16:40:50.795783846,0.00,3.13,0.9,43680832
16:40:52.422225389,0.00,3.12,0.2,43678056
16:40:54.015809699,0.00,3.16,2,43676852
16:40:55.645675990,0.00,3.09,0.1,43680940
16:40:57.260829776,0.00,3.13,0.3,43681488
16:40:58.866007249,0.00,3.11,1.6,43682808
16:41:00.485239441,0.00,3.11,0.2,43671128
16:41:02.090568939,0.00,3.15,3.3,43656992
16:41:03.723031748,0.00,3.18,3.1,43676664
16:41:05.403444596,0.00,3.13,2,43661384
16:41:07.025014084,0.00,3.13,1.9,43677356
16:41:08.631801165,0.00,3.11,0.2,43676688
16:41:10.238175072,0.00,3.11,0.5,43677924
16:41:11.826818703,0.00,3.12,1.1,43679368
16:41:13.450100165,0.00,3.13,0.2,43677744
16:41:15.046860040,0.00,3.14,1.6,43678852
16:41:16.650418150,0.00,3.12,0.2,43679116
16:41:18.265163784,0.00,3.13,0.3,43676704
16:41:19.859649078,0.00,3.13,1.5,43679228
16:41:21.486098159,0.00,3.11,0.2,43676828
16:41:23.079391708,0.00,3.10,1.7,43677480
16:41:24.672888399,0.00,3.15,0.2,43678348
16:41:26.295986048,0.00,3.11,0.2,43666116
16:41:27.900572077,0.00,3.15,3.5,43662072
16:41:29.547866291,0.00,3.18,2,43661028
16:41:31.157902564,0.00,3.16,2.7,43675832
16:41:32.770171581,0.00,3.15,1,43677004
16:41:34.403699171,0.00,3.13,0.2,43674592
16:41:35.999374661,0.00,3.13,1.9,43677516
16:41:37.597845884,0.00,3.13,0.2,43677132
16:41:39.195749181,0.00,3.12,0.7,43678272
16:41:40.788780450,0.00,3.11,0.8,43679844
16:41:42.407143363,0.00,3.12,0.2,43679528
16:41:43.994936147,0.00,3.13,2.3,43679264
16:41:45.607311527,0.00,3.12,0.2,43678248
16:41:47.229860307,0.00,3.14,0.4,43680008
16:41:48.837959069,0.00,3.12,1.4,43681044
16:41:50.466172910,0.00,3.11,0.2,43680288
16:41:52.065357309,0.00,3.11,1.6,43680392
16:41:53.672525262,0.00,3.13,4.3,43666148
16:41:55.333823793,0.00,3.15,2,43656904
16:41:56.958418737,0.00,3.15,4,43669668
16:41:58.588557281,0.00,3.13,0.2,43669836
16:42:00.192237508,0.00,3.13,0.6,43672096
16:42:01.788481640,0.00,3.11,0.8,43673068
16:42:03.384803058,0.00,3.13,3.1,43659332
16:42:05.007762698,0.00,3.14,1.8,43661808
16:42:06.622636723,0.00,3.12,0.1,43664024
16:42:08.231513685,0.00,3.12,0.6,43665292
16:42:09.836726535,0.00,3.14,1.3,43664788
16:42:11.462920759,0.00,3.14,0.2,43662940
16:42:13.057443019,0.00,3.12,1.8,43662668
16:42:14.654409072,0.00,3.11,0.2,43663448
16:42:16.265109875,0.00,3.14,0.2,43663212
16:42:17.869181467,0.00,3.12,1.6,43663544
16:42:19.505342556,0.00,3.12,2.1,43651676
16:42:21.154064683,0.00,3.15,2.5,43648096
16:42:22.808419205,0.00,3.15,3.4,43657492
16:42:24.467974054,0.00,3.12,0.2,43660664
16:42:26.071552379,0.00,3.09,1.6,43661124
16:42:27.677176366,0.00,3.13,0.2,43661716
16:42:29.296944638,0.00,3.12,0.2,43661108
16:42:30.897237072,0.00,3.14,1.7,43662736
16:42:32.519520672,0.00,3.12,0.2,43662940
16:42:34.117246040,0.00,3.13,1.4,43663792
16:42:35.714405471,0.00,3.11,0.4,43662596
16:42:37.335068272,0.00,3.09,0.1,43661296
16:42:38.927944297,0.00,3.10,1.9,43664224
16:42:40.542589863,0.00,3.12,0.2,43662568
16:42:42.137848457,0.00,3.12,1.2,43663540
16:42:43.728174038,0.00,3.10,0.9,43657828
16:42:45.357223269,0.00,3.11,2.1,43647848
16:42:46.997040738,0.00,3.14,3.7,43651548
16:42:48.676647049,0.00,3.14,2.3,43662684
16:42:50.322077857,0.00,3.13,0.2,43666352
16:42:51.924358219,0.00,3.11,1.8,43667216
16:42:53.523294044,0.00,3.12,0.1,43651568
16:42:55.146071265,0.00,3.10,1.1,43667448
16:42:56.752688613,0.00,3.12,0.6,43669420
16:42:58.358073462,0.00,3.11,0.2,43667192
16:42:59.954141333,0.00,3.10,1.8,43669968
16:43:01.562448897,0.00,3.12,0.2,43669280
16:43:03.163067955,0.00,3.11,1.8,43664364
16:43:04.790240700,0.00,3.11,1.1,43671208
16:43:06.427258899,0.00,3.13,0.2,43673320
16:43:08.021168086,0.00,3.12,1.8,43674896
16:43:09.624116131,0.00,3.11,0.2,43667072
16:43:11.242034512,0.00,3.12,2.5,43656836
16:43:12.876667493,0.00,3.16,3.6,43660332
16:43:14.515700632,0.00,3.17,2.1,43666024
16:43:16.139721194,0.00,3.14,1.1,43672384
16:43:17.751475607,0.00,3.13,0.8,43673960
16:43:19.380042284,0.00,3.12,0.2,43673856
16:43:20.967806182,0.00,3.13,1.7,43674988
16:43:22.566091998,0.00,3.12,0.2,43674220
16:43:24.166424595,0.00,3.11,0.9,43671284
16:43:25.766390735,0.00,3.11,0.9,43674156
16:43:27.395011791,0.00,3.11,0.2,43673092
16:43:28.988714388,0.00,3.10,1.8,43673828
16:43:30.591684368,0.00,3.12,0.2,43674772
16:43:32.197380141,0.00,3.12,0.7,43676764
16:43:33.788220327,0.00,3.09,1.4,43676828
16:43:35.416411130,0.00,3.14,0.2,43667860
16:43:37.019931717,0.00,3.15,3.8,43664344
16:43:38.644037438,0.00,3.14,2.1,43665120
16:43:40.293264164,0.00,3.12,2.2,43651464
16:43:41.909925115,0.00,3.13,1.8,43674916
16:43:43.521281343,0.00,3.14,0.2,43674812
16:43:45.119406117,0.00,3.13,1.3,43676168
16:43:46.721853084,0.00,3.13,0.6,43674512
16:43:48.368549468,0.00,3.13,0.2,43674748
16:43:49.969929861,0.00,3.11,1.9,43675164
16:43:51.594276120,0.00,3.14,0.2,43674272
16:43:53.196786362,0.00,3.11,0.7,43676284
16:43:54.795210036,0.00,3.12,1.1,43674860
16:43:56.447905324,0.00,3.15,0.2,43675344
16:43:58.047660320,0.00,3.13,1.7,43676024
16:43:59.646704656,0.00,3.12,0.2,43673880
16:44:01.261796535,0.00,3.13,0.3,43675524
16:44:02.865579584,0.00,3.16,3.6,43664204
16:44:04.517455972,0.00,3.17,2.2,43664236
16:44:06.156250285,0.00,3.16,2.9,43654924
16:44:07.787648647,0.00,3.13,0.9,43677040
16:44:09.417923693,0.00,3.13,0.2,43675200
16:44:11.009469636,0.00,3.12,1.9,43676320
16:44:12.601343243,0.00,3.11,0.2,43673188
16:44:14.205030040,0.00,3.10,0.7,43673308
16:44:15.811844952,0.00,3.11,1.2,43675508
16:44:17.437007571,0.00,3.13,0.2,43673352
16:44:19.028009252,0.00,3.11,1.9,43676340
16:44:20.625437138,0.00,3.11,0.2,43675792
16:44:22.234907337,0.00,3.11,0.5,43675700
16:44:23.824388158,0.00,3.14,1.6,43676796
16:44:25.454551167,0.00,3.11,0.2,43676944
16:44:27.050228397,0.00,3.11,1.7,43677424
16:44:28.645499534,0.00,3.15,2.1,43674764
16:44:30.294479896,0.00,3.14,2.2,43671748
16:44:31.919108469,0.00,3.15,3.4,43658896
16:44:33.556933151,0.00,3.14,0.2,43670384
16:44:35.166166006,0.00,3.13,1,43672468
16:44:36.762635015,0.00,3.14,0.8,43672452
16:44:38.389411539,0.00,3.12,0.1,43670880
16:44:39.985598208,0.00,3.11,2,43672228
16:44:41.594982214,0.00,3.11,0.2,43669896
16:44:43.193720004,0.00,3.13,1,43673776
16:44:44.794349014,0.00,3.12,1.1,43673980
16:44:46.428832812,0.00,3.14,0.2,43672400
16:44:48.034574677,0.00,3.12,1.9,43672404
16:44:49.636651942,0.00,3.12,0.2,43674088
16:44:51.241919079,0.00,3.13,0.4,43673076
16:44:52.839770005,0.00,3.14,1.5,43673568
16:44:54.474521867,0.00,3.14,3.4,43670708
16:44:56.110282302,0.00,3.12,3.2,43667404
16:44:57.736366046,0.00,3.15,2.6,43660008
16:44:59.376543880,0.00,3.14,0.2,43669864
16:45:00.970208476,0.00,3.13,1.8,43671756
16:45:02.580199521,0.00,3.10,0.2,43670232
16:45:04.180144814,0.00,3.12,0.5,43664584
16:45:05.820838116,0.00,3.12,1.4,43665060
16:45:07.463718300,0.00,3.11,0.2,43665952
16:45:09.060639373,0.00,3.12,1.5,43666200
16:45:10.661921379,0.00,3.13,0.2,43665012
16:45:12.274548559,0.00,3.11,0.2,43663264
16:45:13.864855110,0.00,3.11,1.7,43665920
16:45:15.474130002,0.00,3.13,0.2,43666900
16:45:17.073798433,0.00,3.11,1.6,43666108
16:45:18.682071444,0.00,3.12,0.2,43666860
16:45:20.305030149,0.00,3.12,2.3,43663712
16:45:21.948586292,0.00,3.16,3.7,43665088
16:45:23.568750333,0.00,3.12,2,43649824
16:45:25.216405681,0.00,3.16,0.5,43663596
16:45:26.827776601,0.00,3.13,1.2,43662312
16:45:28.439533411,0.00,3.12,0.2,43663444
16:45:30.037517637,0.00,3.14,1.7,43662340
16:45:31.636125961,0.00,3.11,0.1,43663448
16:45:33.236864891,0.00,3.14,0.6,43664132
16:45:34.839122906,0.00,3.12,1.2,43665968
16:45:36.448515755,0.00,3.09,0.2,43663556
16:45:38.043098100,0.00,3.12,1.8,43664556
16:45:39.642742179,0.00,3.12,0.1,43665968
16:45:41.256779313,0.00,3.12,0.3,43664520
16:45:42.852440713,0.00,3.14,1.4,43665772
