TIME,CORE,RAM,CPU,MEMORY
14:27:35.907357890,0.00,6.71,100,19324668
14:27:37.182347985,0.00,6.71,99.1,18911908
14:27:38.441207634,0.00,6.86,100,18494588
14:27:39.616368684,0.00,7.02,99.6,19049200
14:27:40.933337427,0.00,6.77,98.1,18679032
14:27:42.243249665,0.00,6.79,100,18728860
14:27:43.281198553,0.00,6.86,100,18569152
14:27:44.426248972,0.00,6.75,100,19536536
14:27:45.633697866,0.00,6.86,99.9,18782748
14:27:46.998372934,0.00,6.92,100,18574204
14:27:48.258290941,0.00,6.99,100,18527768
14:27:49.693335184,0.00,6.76,100,18777988
14:27:50.942147333,0.00,7.11,100,18975792
14:27:52.242222725,0.00,6.64,99.9,18743344
14:27:53.556196110,0.00,6.75,100,18876796
14:27:54.906253251,0.00,6.77,99.9,18635132
14:27:55.934187930,0.00,6.84,100,18540056
14:27:57.336205196,0.00,6.66,99.9,19277816
14:27:58.334329249,0.00,6.57,99.7,19619328
14:27:59.714445204,0.00,6.32,99.9,19993696
14:28:01.160516435,0.00,6.56,98.8,19457904
14:28:02.475253253,0.00,6.84,100,18656676
14:28:03.651121817,0.00,6.84,100,18425400
14:28:05.008298839,0.00,6.87,100,18779880
14:28:06.394318809,0.00,7.09,100,18370884
14:28:07.768207238,0.00,6.73,100,18623176
14:28:09.071207997,0.00,6.75,100,18756724
14:28:10.391363744,0.00,6.80,99.9,18489060
14:28:11.605931897,0.00,7.18,100,18567628
14:28:12.849396221,0.00,6.82,100,18196360
14:28:14.302199088,0.00,7.05,100,18221780
14:28:15.384389809,0.00,7.08,100,18640844
14:28:16.870666874,0.00,7.44,99.3,18254980
14:28:18.264074211,0.00,6.78,100,18907700
14:28:19.619378547,0.00,6.74,100,18512296
14:28:20.466233303,0.00,6.82,99.2,18212648
14:28:22.255268944,0.00,6.82,100,19300924
14:28:22.927837649,0.00,6.94,99.9,18456612
14:28:24.689928398,0.00,6.87,100,18334256
14:28:25.495294199,0.00,6.83,100,18180840
14:28:27.067185240,0.00,6.81,100,18499880
14:28:28.321253094,0.00,6.92,99.8,19132412
14:28:29.631521592,0.00,6.99,100,18135640
14:28:31.064155736,0.00,6.83,99.9,18477652
14:28:32.376687101,0.00,7.20,100,18341592
14:28:33.558264870,0.00,6.71,100,18139976
14:28:34.746346033,0.00,6.85,100,18176068
14:28:36.003413165,0.00,6.71,99.9,19031040
14:28:37.323377562,0.00,6.84,100,19160044
