Accuracy,stdAccuracy,Mse,stdMse,Mae,stdMae,FitTime,stdFitTime,ScoreTime,stdScoreTime,bootstrap,bootstrap_features,n_estimators,oob_score
0.9982243158323428,0.0003784605470580115,33.08499133282992,7.051571527921645,2.4637397705908404,0.14601994450491532,300.61066222190857,7.999579545880411,4.578011918067932,0.6509116701224608,True,True,96,False
0.9982243158323428,0.0003784605470580115,33.08499133282992,7.051571527921645,2.4637397705908404,0.14601994450491532,343.9817052841187,10.830743511772516,5.381678128242493,1.011506928600593,True,True,96,True
0.9982237846635433,0.0003793051794166036,33.094888202694996,7.067308929185011,2.464926286519925,0.14708497121292005,288.1320350885391,5.552111486533575,4.800579524040222,0.7049413596176444,True,True,92,False
0.9982237846635433,0.0003793051794166036,33.094888202694996,7.067308929185011,2.464926286519925,0.14708497121292005,333.56295626163484,8.787468733931998,5.184658002853394,0.9422305570134574,True,True,92,True
0.9982218942529228,0.0003792972720962291,33.13011080597784,7.067161598015572,2.465165171185644,0.144941272397536,307.0379901409149,11.430030647121034,5.082807445526123,0.7995036229055221,True,True,100,False
0.9982218942529228,0.0003792972720962291,33.13011080597784,7.067161598015572,2.465165171185644,0.144941272397536,347.43065855503085,14.368455730167673,5.526574277877808,1.3476468804086046,True,True,100,True
0.9982217714641509,0.00037795899917106594,33.132398637071255,7.04222656230554,2.4646460121354554,0.1472875956143292,282.04268684387205,5.352425768357833,5.669418144226074,0.5334869240117903,True,True,88,False
0.9982217714641509,0.00037795899917106594,33.132398637071255,7.04222656230554,2.4646460121354554,0.1472875956143292,314.45332000255587,10.346363014294578,4.122474527359008,0.9835271464107466,True,True,88,True
0.998214266626586,0.0003812966383546966,33.27223064679553,7.104414289984498,2.4709971179170496,0.14850508566666726,266.10007054805754,6.357015514602019,4.728757381439209,0.988065440617048,True,True,84,False
0.998214266626586,0.0003812966383546966,33.27223064679553,7.104414289984498,2.4709971179170496,0.14850508566666726,300.84186749458314,6.733266074794441,3.951473522186279,0.73293133133274,True,True,84,True
0.9982109093868065,0.00037993899247413913,33.33478357767461,7.079118292526668,2.474223117575001,0.14860829138197384,253.12916157245635,5.601111242532491,4.555685591697693,0.5039601999613633,True,True,80,False
0.9982109093868065,0.00037993899247413913,33.33478357767461,7.079118292526668,2.474223117575001,0.14860829138197384,290.5120075941086,4.442725302292846,4.699003672599792,0.8092217728874322,True,True,80,True
0.9982034296411956,0.00038649014502512176,33.47414806783482,7.201181004644776,2.488346880341423,0.14780419981363488,187.59995114803314,4.2474076802283065,3.367019248008728,0.5240640356659336,True,True,60,False
0.9982034296411956,0.00038649014502512176,33.47414806783482,7.201181004644776,2.488346880341423,0.14780419981363488,217.02606143951417,7.731927713232849,3.5206626892089843,0.791653144331723,True,True,60,True
0.9982030402212155,0.00038080590727354824,33.48140383825878,7.095270865798299,2.4786185008755157,0.14737028915669712,236.58873784542084,5.893355206623236,4.1578738451004025,0.7654055930824677,True,True,76,False
0.9982030402212155,0.00038080590727354824,33.48140383825878,7.095270865798299,2.4786185008755157,0.14737028915669712,271.1148132801056,9.563431106645641,3.789885902404785,0.7729314640720816,True,True,76,True
0.9982021520296174,0.00038450212998342187,33.49795284616039,7.164139811383617,2.4872462752853153,0.14702850374762508,193.02268669605255,6.203468109351699,3.1470998764038085,0.5497601679223473,True,True,64,False
0.9982021520296174,0.00038450212998342187,33.49795284616039,7.164139811383617,2.4872462752853153,0.14702850374762508,225.2250108718872,9.126400733985273,3.2936872005462647,0.8044454163805708,True,True,64,True
0.9982012853570946,0.00038290444885504476,33.514100905273146,7.134371417180036,2.4838208704875377,0.14789881463362659,222.17563199996948,7.768126096228832,3.775817108154297,0.6684465475364958,True,True,72,False
0.9982012853570946,0.00038290444885504476,33.514100905273146,7.134371417180036,2.4838208704875377,0.14789881463362659,255.0013312101364,9.07434149610058,4.217167210578919,0.8116432332931006,True,True,72,True
0.9982012691564345,0.00038411045771392113,33.514402760026805,7.156842075739431,2.493980482960129,0.14657986215104932,174.17505152225493,4.72411122558568,3.1798877239227297,0.4909277869974816,True,True,56,False
0.9982012691564345,0.00038411045771392113,33.514402760026805,7.156842075739431,2.493980482960129,0.14657986215104932,200.2998180627823,5.219865444076527,2.9774779081344604,0.5975964393451716,True,True,56,True
0.9981992170975914,0.00037907036201451604,33.552637233401,7.062933752644345,2.497543872114895,0.14266900851442751,156.6723616838455,6.689783718274728,2.7010032892227174,0.6217131707260652,True,True,52,False
0.9981992170975914,0.00037907036201451604,33.552637233401,7.062933752644345,2.497543872114895,0.14266900851442751,186.47806735038756,3.8181410271458094,3.079084300994873,0.625810720488716,True,True,52,True
0.9981977661741656,0.00038554130930370124,33.57967120140294,7.18350206027389,2.487215555964386,0.14769855215611657,212.39679718017578,9.336000890256425,4.1766084909439085,0.8548524562466352,True,True,68,False
0.9981977661741656,0.00038554130930370124,33.57967120140294,7.18350206027389,2.487215555964386,0.14769855215611657,233.4223640680313,11.11942584072861,3.7701783657073973,0.8014674815875465,True,True,68,True
0.9981963226963205,0.000380577942789279,33.60656644148384,7.09102337453514,2.5006797409918864,0.14204144252344633,144.89882576465607,4.812984449814182,2.636865186691284,0.4379456503898897,True,True,48,False
0.9981963226963205,0.000380577942789279,33.60656644148384,7.09102337453514,2.5006797409918864,0.14204144252344633,168.41807780265808,7.2806168572613235,2.812349057197571,0.5053888400006532,True,True,48,True
0.9981924429573399,0.0003782599507086748,33.678854708104645,7.047833966591773,2.510844359645109,0.14105096888421093,134.7293860912323,4.871871507527174,2.62297728061676,0.46550769849939144,True,True,44,False
0.9981924429573399,0.0003782599507086748,33.678854708104645,7.047833966591773,2.510844359645109,0.14105096888421093,151.3326256275177,4.748009047001958,2.3577682971954346,0.553814302870156,True,True,44,True
0.9981802438251591,0.0003853031663952977,33.90615198867816,7.179064922068316,2.5250022356652484,0.14312866583824857,125.06702399253845,1.777532364829149,2.294524908065796,0.41139760453192314,True,True,40,False
0.9981802438251591,0.0003853031663952977,33.90615198867816,7.179064922068316,2.5250022356652484,0.14312866583824857,138.69896936416626,4.367594628143884,2.543050456047058,0.27235114840825786,True,True,40,True
0.9981727334379449,0.0003846835975557935,34.0460874008523,7.167520960559116,2.5377977765487003,0.14438841233474534,109.5349100112915,3.9003434041889395,2.3489417552948,0.3034670598633693,True,True,36,False
0.9981727334379449,0.0003846835975557935,34.0460874008523,7.167520960559116,2.5377977765487003,0.14438841233474534,122.54456303119659,6.70854355009175,1.9531914949417115,0.3836456546707903,True,True,36,True
0.99816439600314,0.00037990302046239454,34.201432570494475,7.078448053010761,2.548334816914555,0.14484400073866244,90.94264743328094,3.9057229837674194,1.6825519800186157,0.3067370982577055,True,True,32,False
0.99816439600314,0.00037990302046239454,34.201432570494475,7.078448053010761,2.548334816914555,0.14484400073866244,110.78853678703308,4.993790913826712,1.9151050567626953,0.3905614694215425,True,True,32,True
0.9981507406852537,0.00038597654025670385,34.455861867180275,7.191611392197846,2.572819998612018,0.14891230745152406,84.71807804107667,3.428121244853337,1.751619553565979,0.3077374156576656,True,True,28,False
