fit_time,score_time,test_mae,test_mse,test_distance,test_r2
9.479026794433594,0.3332979679107666,2.66409912183551,24.917428668390173,2.7179518508841127,0.9984378348377246
9.408692121505737,0.32744383811950684,2.6482514382722786,28.440517045310262,2.7017838185202367,0.9980742346785605
9.462229490280151,0.3672363758087158,2.882639968916686,37.383369901220355,2.9409103343296037,0.997639834391958
9.448225021362305,0.3425304889678955,2.7868639925833114,29.761717335354344,2.843198319897664,0.9980786095235539
9.458799362182617,0.33217334747314453,2.6259911759223775,24.275108427459852,2.679073581994962,0.9983962427451802
9.526434898376465,0.335599422454834,2.6827026920358414,27.10343902376799,2.7369314780690583,0.99818698220046
9.435356855392456,0.36139774322509766,2.916969184030936,41.81860029401394,2.9759334883865267,0.9973492142230042
9.546120405197144,0.36792778968811035,2.8012792921570213,29.70191900048977,2.857905013665365,0.9981160887599554
9.495461702346802,0.3228921890258789,2.7111808063910785,27.741213287623896,2.765985255767098,0.9982517132991399
9.43945598602295,0.3322463035583496,2.705452211731271,29.06924467970657,2.760140861962815,0.9981284533823336
