Accuracy,MAE,MSE,Runtime,bootstrap,criterion,genCount,max_features,min_samples_split,n_estimators,oob_score,stdApproach,stdMAE,stdMSE,stdRuntime,warm_start
0.9979249921308954,3.2318281936688593,38.66206536912125,136.93953561782837,True,mae,25,sqrt,6,25,True,0.00037030076870928243,0.12693126343241992,6.899536497783704,7.542814639690799,False
0.9978839029482766,3.170165801660491,39.4276492919737,85.39621236324311,True,mae,25,sqrt,2,15,False,0.0004411998334293843,0.1286931142125764,8.220545596414736,4.125795730945118,False
0.9978839029482766,3.170165801660491,39.4276492919737,84.95862450599671,True,mae,25,sqrt,2,15,False,0.0004411998334293843,0.1286931142125764,8.220545596414736,2.7923532223724554,False
0.9978759904905049,3.2358386769583185,39.57507618329133,1.7857761621475219,True,mse,25,sqrt,2,10,False,0.0002984895137450529,0.10574600817994786,5.561531242476105,0.4297685458641404,False
0.9978502752848272,2.7685046514832465,40.05420832427899,14.471078729629516,True,mse,25,,6,15,False,0.0004693835399200769,0.15919279681302603,8.745671461676258,3.0430985192458806,False
0.9977375677163576,2.7452112145732572,42.154203916896215,2571.4714081048965,True,mae,25,,2,20,False,0.0005232573231655736,0.18761174359813315,9.74946125955191,55.10023162221012,False
0.9977208572957019,3.6574999025886705,42.465556652159236,0.6244804382324218,True,mse,15,log2,6,5,True,0.0004425474634032824,0.3820900650192168,8.24565497499588,0.18136345531610518,True
0.9973006062398948,4.228286572102699,50.29577938671958,1.456000566482544,True,mse,25,log2,6,15,False,0.0003532925623821433,0.19285852028668535,6.582635345445413,0.22483743746982843,False
0.997285912619146,4.012738464457124,50.56955460191419,1.8660548448562622,True,mse,25,log2,2,10,True,0.0003568833390039868,0.24617484194109165,6.649539593156588,0.5031148432691308,False
0.9971821578519527,4.29946279136183,52.50273936295406,59.77124919891357,True,mae,25,log2,6,25,True,0.0003638948750454674,0.16919793965975946,6.7801802855662245,3.416658288031986,False
