fit_time,score_time,test_nbaccuracy,test_accuracy
5.3897833824157715,0.021080493927001953,0.9973786689915722,0.9969381506429884
5.119688272476196,0.016614675521850586,0.9965502371711944,0.9951010410287814
5.215869903564453,0.01912236213684082,0.9973579920739762,0.9963257807715861
5.4395623207092285,0.015810012817382812,0.9963096836379911,0.9951010410287814
5.57780647277832,0.017220020294189453,0.9974435282328652,0.9969381506429884
5.402316570281982,0.016217708587646484,0.997319034852547,0.9963257807715861
5.38128662109375,0.01642441749572754,0.9955785148736057,0.9944852941176471
5.39005708694458,0.017024993896484375,0.9964923580028451,0.9957107843137255
5.193883657455444,0.016229629516601562,0.9974259974259975,0.9963235294117647
5.222431659698486,0.015861988067626953,0.9968080255357957,0.9957107843137255
