fit_time,score_time,test_nbaccuracy,test_accuracy
1.3336527347564697,0.015822649002075195,,0.47274954072259645
1.3433728218078613,0.015758514404296875,,0.4684629516227802
1.3526833057403564,0.016861677169799805,,0.4605021432945499
1.3423490524291992,0.017648696899414062,,0.488671157379057
1.3340775966644287,0.016059398651123047,,0.44764237599510104
1.3656158447265625,0.01657891273498535,,0.453153704837722
1.3497912883758545,0.015858888626098633,,0.44669117647058826
1.344447374343872,0.016429424285888672,,0.4491421568627451
1.363739013671875,0.016759872436523438,,0.4724264705882353
1.3610098361968994,0.015940427780151367,,0.44424019607843135
