fit_time,score_time,test_nbaccuracy,test_accuracy
110.3653883934021,0.087921142578125,0.9973404255319149,0.998162890385793
108.54850149154663,0.10861992835998535,0.9974059662775616,0.9963257807715861
108.11823773384094,0.09146738052368164,0.9942669942669943,0.9957134109001837
109.65334153175354,0.0824286937713623,0.9960127591706539,0.9969381506429884
109.32931995391846,0.08605098724365234,0.9978980446084996,0.9975505205143906
108.06722402572632,0.07893776893615723,0.9985119047619048,0.9987752602571953
108.30077123641968,0.0717782974243164,0.9978345627780433,0.9975490196078431
108.03125190734863,0.08994293212890625,0.9987515970462765,0.9987745098039216
109.10829734802246,0.07813549041748047,0.9954200352404644,0.9963235294117647
108.43962860107422,0.0735464096069336,0.9968357636239965,0.9969362745098039
