fit_time,score_time,test_nbaccuracy,test_accuracy
6.274610757827759,0.016603708267211914,0.9973404255319149,0.998162890385793
6.173904180526733,0.016278982162475586,0.9974059662775616,0.9963257807715861
6.527328252792358,0.016396284103393555,0.9950738916256158,0.9963257807715861
6.109493017196655,0.019780874252319336,0.9975224059356699,0.9969381506429884
6.067219018936157,0.016447782516479492,0.9978980446084996,0.9975505205143906
6.210602760314941,0.01658010482788086,0.9980575156988049,0.998162890385793
5.967432498931885,0.018176794052124023,0.9978345627780433,0.9975490196078431
6.224008321762085,0.017293214797973633,0.9995458673932789,0.9993872549019608
6.148437738418579,0.018810272216796875,0.9966832504145936,0.9975490196078431
6.0095508098602295,0.0170285701751709,0.9970304380103935,0.9975490196078431
